% time	cellId	IMSI	RNTI	rsrp	sinr
0.510214	1	1	1	3.22881e-08	6.80693e+07
0.511214	1	1	1	3.23417e-08	5.66527
0.512214	1	1	1	3.23954e-08	6.82954e+07
0.513214	1	1	1	3.24492e-08	6.84088e+07
0.514214	1	1	1	3.25031e-08	6.85225e+07
0.515214	1	1	1	3.25571e-08	6.86364e+07
0.516214	1	1	1	3.26112e-08	6.87505e+07
0.517214	1	1	1	3.26654e-08	6.88648e+07
0.518214	2	1	1	5.7415e-09	1.00058
0.519214	2	1	1	5.74573e-09	1.21131e+07
0.520214	2	1	1	5.74995e-09	1.2122e+07
0.521214	2	1	1	5.75418e-09	1.21309e+07
0.522214	2	1	1	5.75842e-09	1.21398e+07
0.523214	2	1	1	5.76266e-09	1.21487e+07
0.524214	2	1	1	5.7669e-09	1.21577e+07
0.525214	2	1	1	5.77115e-09	1.21666e+07
0.526214	2	1	1	5.7754e-09	1.21756e+07
0.527214	2	1	1	5.77965e-09	1.21846e+07
0.528214	2	1	1	5.78391e-09	1.21936e+07
0.529214	2	1	1	5.78817e-09	1.22025e+07
0.530214	2	1	1	5.79244e-09	1.22115e+07
0.531214	2	1	1	5.79671e-09	1.22205e+07
0.532214	2	1	1	5.80099e-09	1.22296e+07
0.533214	2	1	1	5.80527e-09	1.22386e+07
0.534214	2	1	1	5.80955e-09	1.22476e+07
0.535214	2	1	1	5.81384e-09	1.22566e+07
0.536214	2	1	1	5.81813e-09	1.22657e+07
0.537214	2	1	1	5.82242e-09	1.22747e+07
0.538214	2	1	1	5.82672e-09	1.22838e+07
0.539214	2	1	1	5.83102e-09	1.22929e+07
0.540214	2	1	1	5.83533e-09	1.2302e+07
0.541214	2	1	1	5.83964e-09	1.2311e+07
0.542214	2	1	1	5.84396e-09	1.23201e+07
0.543214	2	1	1	5.84828e-09	1.23292e+07
0.544214	2	1	1	5.8526e-09	1.23384e+07
0.545214	2	1	1	5.85693e-09	1.23475e+07
0.546214	2	1	1	5.86126e-09	1.23566e+07
0.547214	2	1	1	5.86559e-09	1.23658e+07
0.548214	2	1	1	5.86993e-09	1.23749e+07
0.549214	2	1	1	5.87428e-09	1.23841e+07
0.550214	2	1	1	5.87862e-09	1.23932e+07
0.551214	2	1	1	5.88298e-09	1.24024e+07
0.552214	2	1	1	5.88733e-09	1.24116e+07
0.553214	2	1	1	5.89169e-09	1.24208e+07
0.554214	2	1	1	5.89606e-09	1.243e+07
0.555214	2	1	1	5.90042e-09	1.24392e+07
0.556214	2	1	1	5.9048e-09	1.24484e+07
0.557214	2	1	1	5.90917e-09	1.24576e+07
0.558214	2	1	1	5.91355e-09	1.24669e+07
0.559214	2	1	1	5.91794e-09	1.24761e+07
0.560214	2	1	1	5.92233e-09	1.24854e+07
0.561214	2	1	1	5.92672e-09	1.24946e+07
0.562214	2	1	1	5.93112e-09	1.25039e+07
0.563214	2	1	1	5.93552e-09	1.25132e+07
0.564214	2	1	1	5.93992e-09	1.25225e+07
0.565214	2	1	1	5.94433e-09	1.25318e+07
0.566214	2	1	1	5.94875e-09	1.25411e+07
0.567214	2	1	1	5.95317e-09	1.25504e+07
0.568214	2	1	1	5.95759e-09	1.25597e+07
0.569214	2	1	1	5.96201e-09	1.2569e+07
0.570214	2	1	1	5.96644e-09	1.25784e+07
0.571214	2	1	1	5.97088e-09	1.25877e+07
0.572214	2	1	1	5.97532e-09	1.25971e+07
0.573214	2	1	1	5.97976e-09	1.26064e+07
0.574214	2	1	1	5.98421e-09	1.26158e+07
0.575214	2	1	1	5.98866e-09	1.26252e+07
0.576214	2	1	1	5.99311e-09	1.26346e+07
0.577214	2	1	1	5.99757e-09	1.2644e+07
0.578214	2	1	1	6.00204e-09	1.26534e+07
0.579214	2	1	1	6.0065e-09	1.26628e+07
0.580214	2	1	1	6.01098e-09	1.26723e+07
0.581214	2	1	1	6.01545e-09	1.26817e+07
0.582214	2	1	1	6.01993e-09	1.26911e+07
0.583214	2	1	1	6.02442e-09	1.27006e+07
0.584214	2	1	1	6.02891e-09	1.27101e+07
0.585214	2	1	1	6.0334e-09	1.27195e+07
0.586214	2	1	1	6.0379e-09	1.2729e+07
0.587214	2	1	1	6.0424e-09	1.27385e+07
0.588214	2	1	1	6.04691e-09	1.2748e+07
0.589214	2	1	1	6.05142e-09	1.27575e+07
0.590214	2	1	1	6.05593e-09	1.2767e+07
0.591214	2	1	1	6.06045e-09	1.27765e+07
0.592214	2	1	1	6.06497e-09	1.27861e+07
0.593214	2	1	1	6.0695e-09	1.27956e+07
0.594214	2	1	1	6.07403e-09	1.28052e+07
0.595214	2	1	1	6.07857e-09	1.28147e+07
0.596214	2	1	1	6.08311e-09	1.28243e+07
0.597214	2	1	1	6.08765e-09	1.28339e+07
0.598214	2	1	1	6.0922e-09	1.28435e+07
0.599214	2	1	1	6.09675e-09	1.28531e+07
0.600214	2	1	1	6.10131e-09	1.28627e+07
0.601214	2	1	1	6.10587e-09	1.28723e+07
0.602214	2	1	1	6.11043e-09	1.28819e+07
0.603214	2	1	1	6.115e-09	1.28916e+07
0.604214	2	1	1	6.11958e-09	1.29012e+07
0.605214	2	1	1	6.12416e-09	1.29109e+07
0.606214	2	1	1	6.12874e-09	1.29205e+07
0.607214	2	1	1	6.13333e-09	1.29302e+07
0.608214	2	1	1	6.13792e-09	1.29399e+07
0.609214	2	1	1	6.14251e-09	1.29496e+07
0.610214	2	1	1	6.14711e-09	1.29593e+07
0.611214	2	1	1	6.15172e-09	1.2969e+07
0.612214	2	1	1	6.15633e-09	1.29787e+07
0.613214	2	1	1	6.16094e-09	1.29884e+07
0.614214	2	1	1	6.16556e-09	1.29981e+07
0.615214	2	1	1	6.17018e-09	1.30079e+07
0.616214	2	1	1	6.1748e-09	1.30176e+07
0.617214	2	1	1	6.17943e-09	1.30274e+07
0.618214	2	1	1	6.18407e-09	1.30372e+07
0.619214	2	1	1	6.18871e-09	1.30469e+07
0.620214	2	1	1	6.19335e-09	1.30567e+07
0.621214	2	1	1	6.198e-09	1.30665e+07
0.622214	2	1	1	6.20265e-09	1.30763e+07
0.623214	2	1	1	6.20731e-09	1.30862e+07
0.624214	2	1	1	6.21197e-09	1.3096e+07
0.625214	2	1	1	6.21663e-09	1.31058e+07
0.626214	2	1	1	6.2213e-09	1.31157e+07
0.627214	2	1	1	6.22598e-09	1.31255e+07
0.628214	2	1	1	6.23066e-09	1.31354e+07
0.629214	2	1	1	6.23534e-09	1.31453e+07
0.630214	2	1	1	6.24003e-09	1.31551e+07
0.631214	2	1	1	6.24472e-09	1.3165e+07
0.632214	2	1	1	6.24941e-09	1.31749e+07
0.633214	2	1	1	6.25412e-09	1.31848e+07
0.634214	2	1	1	6.25882e-09	1.31948e+07
0.635214	2	1	1	6.26353e-09	1.32047e+07
0.636214	2	1	1	6.26824e-09	1.32146e+07
0.637214	2	1	1	6.27296e-09	1.32246e+07
0.638214	2	1	1	6.27768e-09	1.32345e+07
0.639214	2	1	1	6.28241e-09	1.32445e+07
0.640214	2	1	1	6.28714e-09	1.32545e+07
0.641214	2	1	1	6.29188e-09	1.32644e+07
0.642214	2	1	1	6.29658e-09	1.32744e+07
0.643214	2	1	1	6.30041e-09	1.32824e+07
0.644214	2	1	1	6.30425e-09	1.32905e+07
0.645214	2	1	1	6.30809e-09	1.32986e+07
0.646214	2	1	1	6.31193e-09	1.33067e+07
0.647214	2	1	1	6.31578e-09	1.33148e+07
0.648214	2	1	1	6.31963e-09	1.33229e+07
0.649214	2	1	1	6.32348e-09	1.33311e+07
0.650214	2	1	1	6.32733e-09	1.33392e+07
0.651214	2	1	1	6.33119e-09	1.33473e+07
0.652214	2	1	1	6.33506e-09	1.33555e+07
0.653214	2	1	1	6.33892e-09	1.33636e+07
0.654214	2	1	1	6.34279e-09	1.33718e+07
0.655214	2	1	1	6.34667e-09	1.33799e+07
0.656214	2	1	1	6.35054e-09	1.33881e+07
0.657214	2	1	1	6.35442e-09	1.33963e+07
0.658214	2	1	1	6.35831e-09	1.34045e+07
0.659214	2	1	1	6.36219e-09	1.34127e+07
0.660214	2	1	1	6.36608e-09	1.34209e+07
0.661214	2	1	1	6.36998e-09	1.34291e+07
0.662214	2	1	1	6.37387e-09	1.34373e+07
0.663214	2	1	1	6.37777e-09	1.34455e+07
0.664214	2	1	1	6.38168e-09	1.34538e+07
0.665214	2	1	1	6.38559e-09	1.3462e+07
0.666214	2	1	1	6.3895e-09	1.34702e+07
0.667214	2	1	1	6.39341e-09	1.34785e+07
0.668214	2	1	1	6.39733e-09	1.34868e+07
0.669214	2	1	1	6.40125e-09	1.3495e+07
0.670214	2	1	1	6.40518e-09	1.35033e+07
0.671214	2	1	1	6.4091e-09	1.35116e+07
0.672214	2	1	1	6.41304e-09	1.35199e+07
0.673214	2	1	1	6.41697e-09	1.35282e+07
0.674214	2	1	1	6.42091e-09	1.35365e+07
0.675214	2	1	1	6.42485e-09	1.35448e+07
0.676214	2	1	1	6.4288e-09	1.35531e+07
0.677214	2	1	1	6.43275e-09	1.35614e+07
0.678214	2	1	1	6.4367e-09	1.35698e+07
0.679214	2	1	1	6.44066e-09	1.35781e+07
0.680214	2	1	1	6.44462e-09	1.35864e+07
0.681214	2	1	1	6.44858e-09	1.35948e+07
0.682214	2	1	1	6.45255e-09	1.36032e+07
0.683214	2	1	1	6.45652e-09	1.36115e+07
0.684214	2	1	1	6.46049e-09	1.36199e+07
0.685214	2	1	1	6.46447e-09	1.36283e+07
0.686214	2	1	1	6.46845e-09	1.36367e+07
0.687214	2	1	1	6.47243e-09	1.36451e+07
0.688214	2	1	1	6.47642e-09	1.36535e+07
0.689214	2	1	1	6.48041e-09	1.36619e+07
0.690214	2	1	1	6.48441e-09	1.36703e+07
0.691214	2	1	1	6.48841e-09	1.36788e+07
0.692214	2	1	1	6.49241e-09	1.36872e+07
0.693214	2	1	1	6.49642e-09	1.36956e+07
0.694214	2	1	1	6.50043e-09	1.37041e+07
0.695214	2	1	1	6.50444e-09	1.37126e+07
0.696214	2	1	1	6.50846e-09	1.3721e+07
0.697214	2	1	1	6.51248e-09	1.37295e+07
0.698214	2	1	1	6.5165e-09	1.3738e+07
0.699214	2	1	1	6.52053e-09	1.37465e+07
0.700214	2	1	1	6.52456e-09	1.3755e+07
0.701214	2	1	1	6.52859e-09	1.37635e+07
0.702214	2	1	1	6.53263e-09	1.3772e+07
0.703214	2	1	1	6.53668e-09	1.37805e+07
0.704214	2	1	1	6.54072e-09	1.3789e+07
0.705214	2	1	1	6.54477e-09	1.37976e+07
0.706214	2	1	1	6.54882e-09	1.38061e+07
0.707214	2	1	1	6.55288e-09	1.38147e+07
0.708214	2	1	1	6.55694e-09	1.38232e+07
0.709214	2	1	1	6.561e-09	1.38318e+07
0.710214	2	1	1	6.56507e-09	1.38404e+07
0.711214	2	1	1	6.56914e-09	1.3849e+07
0.712214	2	1	1	6.57322e-09	1.38576e+07
0.713214	2	1	1	6.57729e-09	1.38662e+07
0.714214	2	1	1	6.58138e-09	1.38748e+07
0.715214	2	1	1	6.58546e-09	1.38834e+07
0.716214	2	1	1	6.58955e-09	1.3892e+07
0.717214	2	1	1	6.59365e-09	1.39006e+07
0.718214	2	1	1	6.59774e-09	1.39093e+07
0.719214	2	1	1	6.60184e-09	1.39179e+07
0.720214	2	1	1	6.60595e-09	1.39266e+07
0.721214	2	1	1	6.61005e-09	1.39352e+07
0.722214	2	1	1	6.61417e-09	1.39439e+07
0.723214	2	1	1	6.61828e-09	1.39526e+07
0.724214	2	1	1	6.6224e-09	1.39612e+07
0.725214	2	1	1	6.62652e-09	1.39699e+07
0.726214	2	1	1	6.63065e-09	1.39786e+07
0.727214	2	1	1	6.63478e-09	1.39873e+07
0.728214	2	1	1	6.63891e-09	1.39961e+07
0.729214	2	1	1	6.64305e-09	1.40048e+07
0.730214	2	1	1	6.64719e-09	1.40135e+07
0.731214	2	1	1	6.65134e-09	1.40222e+07
0.732214	2	1	1	6.65548e-09	1.4031e+07
0.733214	2	1	1	6.65964e-09	1.40397e+07
0.734214	2	1	1	6.66379e-09	1.40485e+07
0.735214	2	1	1	6.66795e-09	1.40573e+07
0.736214	2	1	1	6.67212e-09	1.40661e+07
0.737214	2	1	1	6.67628e-09	1.40748e+07
0.738214	2	1	1	6.68046e-09	1.40836e+07
0.739214	2	1	1	6.68463e-09	1.40924e+07
0.740214	2	1	1	6.68881e-09	1.41012e+07
0.741214	2	1	1	6.69299e-09	1.41101e+07
0.742214	2	1	1	6.69718e-09	1.41189e+07
0.743214	2	1	1	6.70137e-09	1.41277e+07
0.744214	2	1	1	6.70556e-09	1.41366e+07
0.745214	2	1	1	6.70976e-09	1.41454e+07
0.746214	2	1	1	6.71396e-09	1.41543e+07
0.747214	2	1	1	6.71817e-09	1.41631e+07
0.748214	2	1	1	6.72238e-09	1.4172e+07
0.749214	2	1	1	6.72659e-09	1.41809e+07
0.750214	2	1	1	6.7308e-09	1.41898e+07
0.751214	2	1	1	6.73503e-09	1.41987e+07
0.752214	2	1	1	6.73925e-09	1.42076e+07
0.753214	2	1	1	6.74348e-09	1.42165e+07
0.754214	2	1	1	6.74771e-09	1.42254e+07
0.755214	2	1	1	6.75195e-09	1.42344e+07
0.756214	2	1	1	6.75619e-09	1.42433e+07
0.757214	2	1	1	6.76043e-09	1.42522e+07
0.758214	2	1	1	6.76468e-09	1.42612e+07
0.759214	2	1	1	6.76893e-09	1.42702e+07
0.760214	2	1	1	6.77318e-09	1.42791e+07
0.761214	2	1	1	6.77744e-09	1.42881e+07
0.762214	2	1	1	6.7817e-09	1.42971e+07
0.763214	2	1	1	6.78597e-09	1.43061e+07
0.764214	2	1	1	6.79024e-09	1.43151e+07
0.765214	2	1	1	6.79452e-09	1.43241e+07
0.766214	2	1	1	6.79879e-09	1.43331e+07
0.767214	2	1	1	6.80308e-09	1.43421e+07
0.768214	2	1	1	6.80736e-09	1.43512e+07
0.769214	2	1	1	6.81165e-09	1.43602e+07
0.770214	2	1	1	6.81595e-09	1.43693e+07
0.771214	2	1	1	6.82024e-09	1.43783e+07
0.772214	2	1	1	6.82455e-09	1.43874e+07
0.773214	2	1	1	6.82885e-09	1.43965e+07
0.774214	2	1	1	6.83316e-09	1.44056e+07
0.775214	2	1	1	6.83747e-09	1.44147e+07
0.776214	2	1	1	6.84179e-09	1.44238e+07
0.777214	2	1	1	6.84611e-09	1.44329e+07
0.778214	2	1	1	6.85044e-09	1.4442e+07
0.779214	2	1	1	6.85477e-09	1.44511e+07
0.780214	2	1	1	6.8591e-09	1.44603e+07
0.781214	2	1	1	6.86344e-09	1.44694e+07
0.782214	2	1	1	6.86778e-09	1.44786e+07
0.783214	2	1	1	6.87213e-09	1.44877e+07
0.784214	2	1	1	6.87647e-09	1.44969e+07
0.785214	2	1	1	6.88083e-09	1.45061e+07
0.786214	2	1	1	6.88518e-09	1.45152e+07
0.787214	2	1	1	6.88955e-09	1.45244e+07
0.788214	2	1	1	6.89391e-09	1.45336e+07
0.789214	2	1	1	6.89828e-09	1.45429e+07
0.790214	2	1	1	6.90265e-09	1.45521e+07
0.791214	2	1	1	6.90703e-09	1.45613e+07
0.792214	2	1	1	6.91141e-09	1.45705e+07
0.793214	2	1	1	6.9158e-09	1.45798e+07
0.794214	2	1	1	6.92018e-09	1.4589e+07
0.795214	2	1	1	6.92458e-09	1.45983e+07
0.796214	2	1	1	6.92897e-09	1.46076e+07
0.797214	2	1	1	6.93338e-09	1.46168e+07
0.798214	2	1	1	6.93778e-09	1.46261e+07
0.799214	2	1	1	6.94219e-09	1.46354e+07
0.800214	2	1	1	6.9466e-09	1.46447e+07
0.801214	2	1	1	6.95102e-09	1.4654e+07
0.802214	2	1	1	6.95544e-09	1.46634e+07
0.803214	2	1	1	6.95987e-09	1.46727e+07
0.804214	2	1	1	6.9643e-09	1.4682e+07
0.805214	2	1	1	6.96873e-09	1.46914e+07
0.806214	2	1	1	6.97317e-09	1.47007e+07
0.807214	2	1	1	6.97761e-09	1.47101e+07
0.808214	2	1	1	6.98206e-09	1.47195e+07
0.809214	2	1	1	6.98651e-09	1.47288e+07
0.810214	2	1	1	6.99096e-09	1.47382e+07
0.811214	2	1	1	6.99542e-09	1.47476e+07
0.812214	2	1	1	6.99988e-09	1.4757e+07
0.813214	2	1	1	7.00435e-09	1.47665e+07
0.814214	2	1	1	7.00882e-09	1.47759e+07
0.815214	2	1	1	7.01329e-09	1.47853e+07
0.816214	2	1	1	7.01777e-09	1.47948e+07
0.817214	2	1	1	7.02225e-09	1.48042e+07
0.818214	2	1	1	7.02674e-09	1.48137e+07
0.819214	2	1	1	7.03123e-09	1.48231e+07
0.820214	2	1	1	7.03573e-09	1.48326e+07
0.821214	2	1	1	7.04022e-09	1.48421e+07
0.822214	2	1	1	7.04473e-09	1.48516e+07
0.823214	2	1	1	7.04924e-09	1.48611e+07
0.824214	2	1	1	7.05375e-09	1.48706e+07
0.825214	2	1	1	7.05826e-09	1.48801e+07
0.826214	2	1	1	7.06278e-09	1.48897e+07
0.827214	2	1	1	7.06731e-09	1.48992e+07
0.828214	2	1	1	7.07184e-09	1.49087e+07
0.829214	2	1	1	7.07637e-09	1.49183e+07
0.830214	2	1	1	7.08091e-09	1.49279e+07
0.831214	2	1	1	7.08545e-09	1.49374e+07
0.832214	2	1	1	7.08999e-09	1.4947e+07
0.833214	2	1	1	7.09454e-09	1.49566e+07
0.834214	2	1	1	7.09909e-09	1.49662e+07
0.835214	2	1	1	7.10365e-09	1.49758e+07
0.836214	2	1	1	7.10821e-09	1.49854e+07
0.837214	2	1	1	7.11278e-09	1.49951e+07
0.838214	2	1	1	7.11735e-09	1.50047e+07
0.839214	2	1	1	7.12193e-09	1.50143e+07
0.840214	2	1	1	7.12651e-09	1.5024e+07
0.841214	2	1	1	7.13109e-09	1.50337e+07
0.842214	2	1	1	7.13568e-09	1.50433e+07
0.843214	2	1	1	7.14027e-09	1.5053e+07
0.844214	2	1	1	7.14486e-09	1.50627e+07
0.845214	2	1	1	7.14946e-09	1.50724e+07
0.846214	2	1	1	7.15407e-09	1.50821e+07
0.847214	2	1	1	7.15868e-09	1.50918e+07
0.848214	2	1	1	7.16329e-09	1.51015e+07
0.849214	2	1	1	7.16791e-09	1.51113e+07
0.850214	2	1	1	7.17253e-09	1.5121e+07
0.851214	2	1	1	7.17716e-09	1.51308e+07
0.852214	2	1	1	7.18179e-09	1.51405e+07
0.853214	2	1	1	7.18642e-09	1.51503e+07
0.854214	2	1	1	7.19106e-09	1.51601e+07
0.855214	2	1	1	7.1957e-09	1.51699e+07
0.856214	2	1	1	7.20035e-09	1.51797e+07
0.857214	2	1	1	7.205e-09	1.51895e+07
0.858214	2	1	1	7.20966e-09	1.51993e+07
0.859214	2	1	1	7.21432e-09	1.52091e+07
0.860214	2	1	1	7.21898e-09	1.5219e+07
0.861214	2	1	1	7.22365e-09	1.52288e+07
0.862214	2	1	1	7.22833e-09	1.52386e+07
0.863214	2	1	1	7.233e-09	1.52485e+07
0.864214	2	1	1	7.23769e-09	1.52584e+07
0.865214	2	1	1	7.24237e-09	1.52683e+07
0.866214	2	1	1	7.24706e-09	1.52782e+07
0.867214	2	1	1	7.25176e-09	1.52881e+07
0.868214	2	1	1	7.25646e-09	1.5298e+07
0.869214	2	1	1	7.26116e-09	1.53079e+07
0.870214	2	1	1	7.26587e-09	1.53178e+07
0.871214	2	1	1	7.27058e-09	1.53277e+07
0.872214	2	1	1	7.2753e-09	1.53377e+07
0.873214	2	1	1	7.28002e-09	1.53476e+07
0.874214	2	1	1	7.28475e-09	1.53576e+07
0.875214	2	1	1	7.28948e-09	1.53676e+07
0.876214	2	1	1	7.29422e-09	1.53776e+07
0.877214	2	1	1	7.29896e-09	1.53875e+07
0.878214	2	1	1	7.3037e-09	1.53975e+07
0.879214	2	1	1	7.30845e-09	1.54076e+07
0.880214	2	1	1	7.3132e-09	1.54176e+07
0.881214	2	1	1	7.31796e-09	1.54276e+07
0.882214	2	1	1	7.32272e-09	1.54376e+07
0.883214	2	1	1	7.32748e-09	1.54477e+07
0.884214	2	1	1	7.33226e-09	1.54578e+07
0.885214	2	1	1	7.33703e-09	1.54678e+07
0.886214	2	1	1	7.34181e-09	1.54779e+07
0.887214	2	1	1	7.34659e-09	1.5488e+07
0.888214	2	1	1	7.35138e-09	1.54981e+07
0.889214	2	1	1	7.35618e-09	1.55082e+07
0.890214	2	1	1	7.36097e-09	1.55183e+07
0.891214	2	1	1	7.36578e-09	1.55284e+07
0.892214	2	1	1	7.37058e-09	1.55386e+07
0.893214	2	1	1	7.37539e-09	1.55487e+07
0.894214	2	1	1	7.38021e-09	1.55588e+07
0.895214	2	1	1	7.38503e-09	1.5569e+07
0.896214	2	1	1	7.38985e-09	1.55792e+07
0.897214	2	1	1	7.39468e-09	1.55894e+07
0.898214	2	1	1	7.39952e-09	1.55995e+07
0.899214	2	1	1	7.40435e-09	1.56097e+07
0.900214	2	1	1	7.4092e-09	1.562e+07
0.901214	2	1	1	7.41404e-09	1.56302e+07
0.902214	2	1	1	7.4189e-09	1.56404e+07
0.903214	2	1	1	7.42375e-09	1.56506e+07
0.904214	2	1	1	7.42861e-09	1.56609e+07
0.905214	2	1	1	7.43348e-09	1.56712e+07
0.906214	2	1	1	7.43835e-09	1.56814e+07
0.907214	2	1	1	7.44322e-09	1.56917e+07
0.908214	2	1	1	7.4481e-09	1.5702e+07
0.909214	2	1	1	7.45299e-09	1.57123e+07
0.910214	2	1	1	7.45788e-09	1.57226e+07
0.911214	2	1	1	7.46277e-09	1.57329e+07
0.912214	2	1	1	7.46767e-09	1.57432e+07
0.913214	2	1	1	7.47257e-09	1.57536e+07
0.914214	2	1	1	7.47748e-09	1.57639e+07
0.915214	2	1	1	7.48239e-09	1.57743e+07
0.916214	2	1	1	7.48731e-09	1.57846e+07
0.917214	2	1	1	7.49223e-09	1.5795e+07
0.918214	2	1	1	7.49715e-09	1.58054e+07
0.919214	2	1	1	7.50208e-09	1.58158e+07
0.920214	2	1	1	7.50702e-09	1.58262e+07
0.921214	2	1	1	7.51196e-09	1.58366e+07
0.922214	2	1	1	7.5169e-09	1.5847e+07
0.923214	2	1	1	7.52185e-09	1.58575e+07
0.924214	2	1	1	7.5268e-09	1.58679e+07
0.925214	2	1	1	7.53176e-09	1.58783e+07
0.926214	2	1	1	7.53673e-09	1.58888e+07
0.927214	2	1	1	7.54169e-09	1.58993e+07
0.928214	2	1	1	7.54667e-09	1.59098e+07
0.929214	2	1	1	7.55164e-09	1.59203e+07
0.930214	2	1	1	7.55662e-09	1.59308e+07
0.931214	2	1	1	7.56161e-09	1.59413e+07
0.932214	2	1	1	7.5666e-09	1.59518e+07
0.933214	2	1	1	7.5716e-09	1.59623e+07
0.934214	2	1	1	7.5766e-09	1.59729e+07
0.935214	2	1	1	7.58161e-09	1.59834e+07
0.936214	2	1	1	7.58662e-09	1.5994e+07
0.937214	2	1	1	7.59163e-09	1.60046e+07
0.938214	2	1	1	7.59665e-09	1.60151e+07
0.939214	2	1	1	7.60168e-09	1.60257e+07
0.940214	2	1	1	7.60671e-09	1.60363e+07
0.941214	2	1	1	7.61174e-09	1.6047e+07
0.942214	2	1	1	7.61678e-09	1.60576e+07
0.943214	2	1	1	7.62182e-09	1.60682e+07
0.944214	2	1	1	7.62687e-09	1.60789e+07
0.945214	2	1	1	7.63192e-09	1.60895e+07
0.946214	2	1	1	7.63698e-09	1.61002e+07
0.947214	2	1	1	7.64205e-09	1.61108e+07
0.948214	2	1	1	7.64711e-09	1.61215e+07
0.949214	2	1	1	7.65219e-09	1.61322e+07
0.950214	2	1	1	7.65726e-09	1.61429e+07
0.951214	2	1	1	7.66235e-09	1.61536e+07
0.952214	2	1	1	7.66743e-09	1.61644e+07
0.953214	2	1	1	7.67253e-09	1.61751e+07
0.954214	2	1	1	7.67762e-09	1.61858e+07
0.955214	2	1	1	7.68272e-09	1.61966e+07
0.956214	2	1	1	7.68783e-09	1.62074e+07
0.957214	2	1	1	7.69294e-09	1.62181e+07
0.958214	2	1	1	7.69806e-09	1.62289e+07
0.959214	2	1	1	7.70318e-09	1.62397e+07
0.960214	2	1	1	7.70831e-09	1.62505e+07
0.961214	2	1	1	7.71344e-09	1.62614e+07
0.962214	2	1	1	7.71857e-09	1.62722e+07
0.963214	2	1	1	7.72371e-09	1.6283e+07
0.964214	2	1	1	7.72886e-09	1.62939e+07
0.965214	2	1	1	7.73401e-09	1.63047e+07
0.966214	2	1	1	7.73917e-09	1.63156e+07
0.967214	2	1	1	7.74433e-09	1.63265e+07
0.968214	2	1	1	7.74949e-09	1.63374e+07
0.969214	2	1	1	7.75466e-09	1.63483e+07
0.970214	2	1	1	7.75984e-09	1.63592e+07
0.971214	2	1	1	7.76502e-09	1.63701e+07
0.972214	2	1	1	7.7702e-09	1.6381e+07
0.973214	2	1	1	7.7754e-09	1.6392e+07
0.974214	2	1	1	7.78059e-09	1.64029e+07
0.975214	2	1	1	7.78579e-09	1.64139e+07
0.976214	2	1	1	7.791e-09	1.64249e+07
0.977214	2	1	1	7.79621e-09	1.64358e+07
0.978214	2	1	1	7.80142e-09	1.64468e+07
0.979214	2	1	1	7.80664e-09	1.64578e+07
0.980214	2	1	1	7.81187e-09	1.64689e+07
0.981214	2	1	1	7.8171e-09	1.64799e+07
0.982214	2	1	1	7.82233e-09	1.64909e+07
0.983214	2	1	1	7.82757e-09	1.6502e+07
0.984214	2	1	1	7.83282e-09	1.6513e+07
0.985214	2	1	1	7.83807e-09	1.65241e+07
0.986214	2	1	1	7.84333e-09	1.65352e+07
0.987214	2	1	1	7.84859e-09	1.65463e+07
0.988214	2	1	1	7.85385e-09	1.65574e+07
0.989214	2	1	1	7.85912e-09	1.65685e+07
0.990214	2	1	1	7.8644e-09	1.65796e+07
0.991214	2	1	1	7.86968e-09	1.65907e+07
0.992214	2	1	1	7.87496e-09	1.66019e+07
0.993214	2	1	1	7.88026e-09	1.6613e+07
0.994214	2	1	1	7.88555e-09	1.66242e+07
0.995214	2	1	1	7.89085e-09	1.66354e+07
0.996214	2	1	1	7.89616e-09	1.66466e+07
0.997214	2	1	1	7.90147e-09	1.66578e+07
0.998214	2	1	1	7.90679e-09	1.6669e+07
0.999214	2	1	1	7.91211e-09	1.66802e+07
