% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
0.287	1	19	29	8	28	28	277
0.287	1	3	29	8	29	28	277
0.287	1	18	29	8	30	28	277
0.287	1	9	29	8	36	28	277
0.287	1	10	29	8	37	28	277
0.287	1	7	29	8	38	28	277
0.287	1	6	29	8	39	28	277
0.288	1	4	29	9	42	28	277
0.288	1	8	29	9	43	28	277
0.288	1	16	29	9	44	28	277
0.288	1	15	29	9	45	28	277
0.288	1	5	29	9	1	28	277
0.288	1	12	29	9	2	28	277
0.288	1	1	29	9	3	28	277
0.288	1	13	29	9	4	28	277
0.289	1	20	29	10	13	28	277
0.289	1	2	29	10	14	28	277
0.289	1	14	29	10	15	28	277
0.289	1	11	29	10	16	28	277
0.289	1	17	29	10	27	28	277
0.289	1	19	29	10	28	28	277
0.289	1	3	29	10	29	28	277
0.289	1	18	29	10	30	28	277
0.29	1	9	30	1	36	28	277
0.29	1	10	30	1	37	28	277
0.29	1	7	30	1	38	28	277
0.29	1	6	30	1	39	28	277
0.29	1	4	30	1	42	28	277
0.29	1	8	30	1	43	28	277
0.29	1	16	30	1	44	28	277
0.29	1	15	30	1	45	28	277
0.291	1	5	30	2	1	28	277
0.291	1	12	30	2	2	28	277
0.291	1	1	30	2	3	28	277
0.291	1	13	30	2	4	28	277
0.291	1	20	30	2	13	28	277
0.291	1	2	30	2	14	28	277
0.291	1	14	30	2	15	28	277
0.291	1	11	30	2	16	28	277
0.292	1	17	30	3	27	28	277
0.292	1	19	30	3	28	28	277
0.292	1	3	30	3	29	28	277
0.292	1	18	30	3	30	28	277
0.292	1	9	30	3	36	28	277
0.292	1	10	30	3	37	28	277
0.292	1	7	30	3	38	28	277
0.292	1	6	30	3	39	28	277
0.293	1	4	30	4	42	28	277
0.293	1	8	30	4	43	28	277
0.293	1	16	30	4	44	28	277
0.293	1	15	30	4	45	28	277
0.293	1	5	30	4	1	28	277
0.293	1	12	30	4	2	28	277
0.293	1	1	30	4	3	28	277
0.293	1	13	30	4	4	28	277
0.294	1	20	30	5	13	28	277
0.294	1	2	30	5	14	28	277
0.294	1	14	30	5	15	28	277
0.294	1	11	30	5	16	28	277
0.294	1	17	30	5	27	28	277
0.294	1	19	30	5	28	28	277
0.294	1	3	30	5	29	28	277
0.294	1	18	30	5	30	28	277
0.295	1	9	30	6	36	28	277
0.295	1	10	30	6	37	28	277
0.295	1	7	30	6	38	28	277
0.295	1	6	30	6	39	28	277
0.295	1	4	30	6	42	28	277
0.295	1	8	30	6	43	28	277
0.295	1	16	30	6	44	28	277
0.295	1	15	30	6	45	28	277
0.296	1	5	30	7	1	28	277
0.296	1	12	30	7	2	28	277
0.296	1	1	30	7	3	28	277
0.296	1	13	30	7	4	28	277
0.296	1	20	30	7	13	28	277
0.296	1	2	30	7	14	28	277
0.296	1	14	30	7	15	28	277
0.296	1	11	30	7	16	28	277
0.297	1	17	30	8	27	28	277
0.297	1	19	30	8	28	28	277
0.297	1	3	30	8	29	28	277
0.297	1	18	30	8	30	28	277
0.297	1	9	30	8	36	28	277
0.297	1	10	30	8	37	28	277
0.297	1	7	30	8	38	28	277
0.297	1	6	30	8	39	28	277
0.298	1	4	30	9	42	28	277
0.298	1	8	30	9	43	28	277
0.298	1	16	30	9	44	28	277
0.298	1	15	30	9	45	28	277
0.298	1	5	30	9	1	28	277
0.298	1	12	30	9	2	28	277
0.298	1	1	30	9	3	28	277
0.298	1	13	30	9	4	28	277
0.299	1	20	30	10	13	28	277
0.299	1	2	30	10	14	28	277
0.299	1	14	30	10	15	28	277
0.299	1	11	30	10	16	28	277
0.299	1	17	30	10	27	28	277
0.299	1	19	30	10	28	28	277
0.299	1	3	30	10	29	28	277
0.299	1	18	30	10	30	28	277
0.3	1	9	31	1	36	28	277
0.3	1	10	31	1	37	28	277
0.3	1	7	31	1	38	28	277
0.3	1	6	31	1	39	28	277
0.3	1	4	31	1	42	28	277
0.3	1	8	31	1	43	28	277
0.3	1	16	31	1	44	28	277
0.3	1	15	31	1	45	28	277
0.301	1	5	31	2	1	28	277
0.301	1	12	31	2	2	28	277
0.301	1	1	31	2	3	28	277
0.301	1	13	31	2	4	28	277
0.301	1	20	31	2	13	28	277
0.301	1	2	31	2	14	28	277
0.301	1	14	31	2	15	28	277
0.301	1	11	31	2	16	28	277
0.302	1	17	31	3	27	28	277
0.302	1	19	31	3	28	28	277
0.302	1	3	31	3	29	28	277
0.302	1	18	31	3	30	28	277
0.302	1	9	31	3	36	28	277
0.302	1	10	31	3	37	28	277
0.302	1	7	31	3	38	28	277
0.302	1	6	31	3	39	28	277
0.303	1	4	31	4	42	28	277
0.303	1	8	31	4	43	28	277
0.303	1	16	31	4	44	28	277
0.303	1	15	31	4	45	28	277
0.303	1	5	31	4	1	28	277
0.303	1	12	31	4	2	28	277
0.303	1	1	31	4	3	28	277
0.303	1	13	31	4	4	28	277
0.304	1	20	31	5	13	28	277
0.304	1	2	31	5	14	28	277
0.304	1	14	31	5	15	28	277
0.304	1	11	31	5	16	28	277
0.304	1	17	31	5	27	28	277
0.304	1	19	31	5	28	28	277
0.304	1	3	31	5	29	28	277
0.304	1	18	31	5	30	28	277
0.305	1	9	31	6	36	28	277
0.305	1	10	31	6	37	28	277
0.305	1	7	31	6	38	28	277
0.305	1	6	31	6	39	28	277
0.305	1	4	31	6	42	28	277
0.305	1	8	31	6	43	28	277
0.305	1	16	31	6	44	28	277
0.305	1	15	31	6	45	28	277
0.306	1	5	31	7	1	28	277
0.306	1	12	31	7	2	28	277
0.306	1	1	31	7	3	28	277
0.306	1	13	31	7	4	28	277
0.306	1	20	31	7	13	28	277
0.306	1	2	31	7	14	28	277
0.306	1	14	31	7	15	28	277
0.306	1	11	31	7	16	28	277
0.307	1	17	31	8	27	28	277
0.307	1	19	31	8	28	28	277
0.307	1	3	31	8	29	28	277
0.307	1	18	31	8	30	28	277
0.307	1	9	31	8	36	28	277
0.307	1	10	31	8	37	28	277
0.307	1	7	31	8	38	28	277
0.307	1	6	31	8	39	28	277
0.308	1	4	31	9	42	28	277
0.308	1	8	31	9	43	28	277
0.308	1	16	31	9	44	28	277
0.308	1	15	31	9	45	28	277
0.308	1	5	31	9	1	28	277
0.308	1	12	31	9	2	28	277
0.308	1	1	31	9	3	28	277
0.308	1	13	31	9	4	28	277
0.309	1	20	31	10	13	28	277
0.309	1	2	31	10	14	28	277
0.309	1	14	31	10	15	28	277
0.309	1	11	31	10	16	28	277
0.309	1	17	31	10	27	28	277
0.309	1	19	31	10	28	28	277
0.309	1	3	31	10	29	28	277
0.309	1	18	31	10	30	28	277
0.31	1	9	32	1	36	28	277
0.31	1	10	32	1	37	28	277
0.31	1	7	32	1	38	28	277
0.31	1	6	32	1	39	28	277
0.31	1	4	32	1	42	28	277
0.31	1	8	32	1	43	28	277
0.31	1	16	32	1	44	28	277
0.31	1	15	32	1	45	28	277
0.311	1	5	32	2	1	28	277
0.311	1	12	32	2	2	28	277
0.311	1	1	32	2	3	28	277
0.311	1	13	32	2	4	28	277
0.311	1	20	32	2	13	28	277
0.311	1	2	32	2	14	28	277
0.311	1	14	32	2	15	28	277
0.311	1	11	32	2	16	28	277
0.312	1	17	32	3	27	28	277
0.312	1	19	32	3	28	28	277
0.312	1	3	32	3	29	28	277
0.312	1	18	32	3	30	28	277
0.312	1	9	32	3	36	28	277
0.312	1	10	32	3	37	28	277
0.312	1	7	32	3	38	28	277
0.312	1	6	32	3	39	28	277
0.313	1	4	32	4	42	28	277
0.313	1	8	32	4	43	28	277
0.313	1	16	32	4	44	28	277
0.313	1	15	32	4	45	28	277
0.313	1	5	32	4	1	28	277
0.313	1	12	32	4	2	28	277
0.313	1	1	32	4	3	28	277
0.313	1	13	32	4	4	28	277
0.314	1	20	32	5	13	28	277
0.314	1	2	32	5	14	28	277
0.314	1	14	32	5	15	28	277
0.314	1	11	32	5	16	28	277
0.314	1	17	32	5	27	28	277
0.314	1	19	32	5	28	28	277
0.314	1	3	32	5	29	28	277
0.314	1	18	32	5	30	28	277
0.315	1	9	32	6	36	28	277
0.315	1	10	32	6	37	28	277
0.315	1	7	32	6	38	28	277
0.315	1	6	32	6	39	28	277
0.315	1	4	32	6	42	28	277
0.315	1	8	32	6	43	28	277
0.315	1	16	32	6	44	28	277
0.315	1	15	32	6	45	28	277
0.316	1	5	32	7	1	28	277
0.316	1	12	32	7	2	28	277
0.316	1	1	32	7	3	28	277
0.316	1	13	32	7	4	28	277
0.316	1	20	32	7	13	28	277
0.316	1	2	32	7	14	28	277
0.316	1	14	32	7	15	28	277
0.316	1	11	32	7	16	28	277
0.317	1	17	32	8	27	28	277
0.317	1	19	32	8	28	28	277
0.317	1	3	32	8	29	28	277
0.317	1	18	32	8	30	28	277
0.317	1	9	32	8	36	28	277
0.317	1	10	32	8	37	28	277
0.317	1	7	32	8	38	28	277
0.317	1	6	32	8	39	28	277
0.318	1	4	32	9	42	28	277
0.318	1	8	32	9	43	28	277
0.318	1	16	32	9	44	28	277
0.318	1	15	32	9	45	28	277
0.318	1	5	32	9	1	28	277
0.318	1	12	32	9	2	28	277
0.318	1	1	32	9	3	28	277
0.318	1	13	32	9	4	28	277
0.319	1	20	32	10	13	28	277
0.319	1	2	32	10	14	28	277
0.319	1	14	32	10	15	28	277
0.319	1	11	32	10	16	28	277
0.319	1	17	32	10	27	28	277
0.319	1	19	32	10	28	28	277
0.319	1	3	32	10	29	28	277
0.319	1	18	32	10	30	28	277
0.32	1	9	33	1	36	28	277
0.32	1	10	33	1	37	28	277
0.32	1	7	33	1	38	28	277
0.32	1	6	33	1	39	28	277
0.32	1	4	33	1	42	28	277
0.32	1	8	33	1	43	28	277
0.32	1	16	33	1	44	28	277
0.32	1	15	33	1	45	28	277
0.321	1	5	33	2	1	28	277
0.321	1	12	33	2	2	28	277
0.321	1	1	33	2	3	28	277
0.321	1	13	33	2	4	28	277
0.321	1	20	33	2	13	28	277
0.321	1	2	33	2	14	28	277
0.321	1	14	33	2	15	28	277
0.321	1	11	33	2	16	28	277
0.322	1	17	33	3	27	28	277
0.322	1	19	33	3	28	28	277
0.322	1	3	33	3	29	28	277
0.322	1	18	33	3	30	28	277
0.322	1	9	33	3	36	28	277
0.322	1	10	33	3	37	28	277
0.322	1	7	33	3	38	28	277
0.322	1	6	33	3	39	28	277
0.323	1	4	33	4	42	28	277
0.323	1	8	33	4	43	28	277
0.323	1	16	33	4	44	28	277
0.323	1	15	33	4	45	28	277
0.323	1	5	33	4	1	28	277
0.323	1	12	33	4	2	28	277
0.323	1	1	33	4	3	28	277
0.323	1	13	33	4	4	28	277
0.324	1	20	33	5	13	28	277
0.324	1	2	33	5	14	28	277
0.324	1	14	33	5	15	28	277
0.324	1	11	33	5	16	28	277
0.324	1	17	33	5	27	28	277
0.324	1	19	33	5	28	28	277
0.324	1	3	33	5	29	28	277
0.324	1	18	33	5	30	28	277
0.325	1	9	33	6	36	28	277
0.325	1	10	33	6	37	28	277
0.325	1	7	33	6	38	28	277
0.325	1	6	33	6	39	28	277
0.325	1	4	33	6	42	28	277
0.325	1	8	33	6	43	28	277
0.325	1	16	33	6	44	28	277
0.325	1	15	33	6	45	28	277
0.326	1	5	33	7	1	28	277
0.326	1	12	33	7	2	28	277
0.326	1	1	33	7	3	28	277
0.326	1	13	33	7	4	28	277
0.326	1	20	33	7	13	28	277
0.326	1	2	33	7	14	28	277
0.326	1	14	33	7	15	28	277
0.326	1	11	33	7	16	28	277
0.327	1	17	33	8	27	28	277
0.327	1	19	33	8	28	28	277
0.327	1	3	33	8	29	28	277
0.327	1	18	33	8	30	28	277
0.327	1	9	33	8	36	28	277
0.327	1	10	33	8	37	28	277
0.327	1	7	33	8	38	28	277
0.327	1	6	33	8	39	28	277
0.328	1	4	33	9	42	28	277
0.328	1	8	33	9	43	28	277
0.328	1	16	33	9	44	28	277
0.328	1	15	33	9	45	28	277
0.328	1	5	33	9	1	28	277
0.328	1	12	33	9	2	28	277
0.328	1	1	33	9	3	28	277
0.328	1	13	33	9	4	28	277
0.329	1	20	33	10	13	28	277
0.329	1	2	33	10	14	28	277
0.329	1	14	33	10	15	28	277
0.329	1	11	33	10	16	28	277
0.329	1	17	33	10	27	28	277
0.329	1	19	33	10	28	28	277
0.329	1	3	33	10	29	28	277
0.329	1	18	33	10	30	28	277
0.33	1	9	34	1	36	28	277
0.33	1	10	34	1	37	28	277
0.33	1	7	34	1	38	28	277
0.33	1	6	34	1	39	28	277
0.33	1	4	34	1	42	28	277
0.33	1	8	34	1	43	28	277
0.33	1	16	34	1	44	28	277
0.33	1	15	34	1	45	28	277
0.331	1	5	34	2	1	28	277
0.331	1	12	34	2	2	28	277
0.331	1	1	34	2	3	28	277
0.331	1	13	34	2	4	28	277
0.331	1	20	34	2	13	28	277
0.331	1	2	34	2	14	28	277
0.331	1	14	34	2	15	28	277
0.331	1	11	34	2	16	28	277
0.332	1	17	34	3	27	28	277
0.332	1	19	34	3	28	28	277
0.332	1	3	34	3	29	28	277
0.332	1	18	34	3	30	28	277
0.332	1	9	34	3	36	28	277
0.332	1	10	34	3	37	28	277
0.332	1	7	34	3	38	28	277
0.332	1	6	34	3	39	28	277
0.333	1	4	34	4	42	28	277
0.333	1	8	34	4	43	28	277
0.333	1	16	34	4	44	28	277
0.333	1	15	34	4	45	28	277
0.333	1	5	34	4	1	28	277
0.333	1	12	34	4	2	28	277
0.333	1	1	34	4	3	28	277
0.333	1	13	34	4	4	28	277
0.334	1	20	34	5	13	28	277
0.334	1	2	34	5	14	28	277
0.334	1	14	34	5	15	28	277
0.334	1	11	34	5	16	28	277
0.334	1	17	34	5	27	28	277
0.334	1	19	34	5	28	28	277
0.334	1	3	34	5	29	28	277
0.334	1	18	34	5	30	28	277
0.335	1	9	34	6	36	28	277
0.335	1	10	34	6	37	28	277
0.335	1	7	34	6	38	28	277
0.335	1	6	34	6	39	28	277
0.335	1	4	34	6	42	28	277
0.335	1	8	34	6	43	28	277
0.335	1	16	34	6	44	28	277
0.335	1	15	34	6	45	28	277
0.336	1	5	34	7	1	28	277
0.336	1	12	34	7	2	28	277
0.336	1	1	34	7	3	28	277
0.336	1	13	34	7	4	28	277
0.336	1	20	34	7	13	28	277
0.336	1	2	34	7	14	28	277
0.336	1	14	34	7	15	28	277
0.336	1	11	34	7	16	28	277
0.337	1	17	34	8	27	28	277
0.337	1	19	34	8	28	28	277
0.337	1	3	34	8	29	28	277
0.337	1	18	34	8	30	28	277
0.337	1	9	34	8	36	28	277
0.337	1	10	34	8	37	28	277
0.337	1	7	34	8	38	28	277
0.337	1	6	34	8	39	28	277
0.338	1	4	34	9	42	28	277
0.338	1	8	34	9	43	28	277
0.338	1	16	34	9	44	28	277
0.338	1	15	34	9	45	28	277
0.338	1	5	34	9	1	28	277
0.338	1	12	34	9	2	28	277
0.338	1	1	34	9	3	28	277
0.338	1	13	34	9	4	28	277
0.339	1	20	34	10	13	28	277
0.339	1	2	34	10	14	28	277
0.339	1	14	34	10	15	28	277
0.339	1	11	34	10	16	28	277
0.339	1	17	34	10	27	28	277
0.339	1	19	34	10	28	28	277
0.339	1	3	34	10	29	28	277
0.339	1	18	34	10	30	28	277
0.34	1	9	35	1	36	28	277
0.34	1	10	35	1	37	28	277
0.34	1	7	35	1	38	28	277
0.34	1	6	35	1	39	28	277
0.34	1	4	35	1	42	28	277
0.34	1	8	35	1	43	28	277
0.34	1	16	35	1	44	28	277
0.34	1	15	35	1	45	28	277
0.341	1	5	35	2	1	28	277
0.341	1	12	35	2	2	28	277
0.341	1	1	35	2	3	28	277
0.341	1	13	35	2	4	28	277
0.341	1	20	35	2	13	28	277
0.341	1	2	35	2	14	28	277
0.341	1	14	35	2	15	28	277
0.341	1	11	35	2	16	28	277
0.342	1	17	35	3	27	28	277
0.342	1	19	35	3	28	28	277
0.342	1	3	35	3	29	28	277
0.342	1	18	35	3	30	28	277
0.342	1	9	35	3	36	28	277
0.342	1	10	35	3	37	28	277
0.342	1	7	35	3	38	28	277
0.342	1	6	35	3	39	28	277
0.343	1	4	35	4	42	28	277
0.343	1	8	35	4	43	28	277
0.343	1	16	35	4	44	28	277
0.343	1	15	35	4	45	28	277
0.343	1	5	35	4	1	28	277
0.343	1	12	35	4	2	28	277
0.343	1	1	35	4	3	28	277
0.343	1	13	35	4	4	28	277
0.344	1	20	35	5	13	28	277
0.344	1	2	35	5	14	28	277
0.344	1	14	35	5	15	28	277
0.344	1	11	35	5	16	28	277
0.344	1	17	35	5	27	28	277
0.344	1	19	35	5	28	28	277
0.344	1	3	35	5	29	28	277
0.344	1	18	35	5	30	28	277
0.345	1	9	35	6	36	28	277
0.345	1	10	35	6	37	28	277
0.345	1	7	35	6	38	28	277
0.345	1	6	35	6	39	28	277
0.345	1	4	35	6	42	28	277
0.345	1	8	35	6	43	28	277
0.345	1	16	35	6	44	28	277
0.345	1	15	35	6	45	28	277
0.346	1	5	35	7	1	28	277
0.346	1	12	35	7	2	28	277
0.346	1	1	35	7	3	28	277
0.346	1	13	35	7	4	28	277
0.346	1	20	35	7	13	28	277
0.346	1	2	35	7	14	28	277
0.346	1	14	35	7	15	28	277
0.346	1	11	35	7	16	28	277
0.347	1	17	35	8	27	28	277
0.347	1	19	35	8	28	28	277
0.347	1	3	35	8	29	28	277
0.347	1	18	35	8	30	28	277
0.347	1	9	35	8	36	28	277
0.347	1	10	35	8	37	28	277
0.347	1	7	35	8	38	28	277
0.347	1	6	35	8	39	28	277
0.348	1	4	35	9	42	28	277
0.348	1	8	35	9	43	28	277
0.348	1	16	35	9	44	28	277
0.348	1	15	35	9	45	28	277
0.348	1	5	35	9	1	28	277
0.348	1	12	35	9	2	28	277
0.348	1	1	35	9	3	28	277
0.348	1	13	35	9	4	28	277
0.349	1	20	35	10	13	28	277
0.349	1	2	35	10	14	28	277
0.349	1	14	35	10	15	28	277
0.349	1	11	35	10	16	28	277
0.349	1	17	35	10	27	28	277
0.349	1	19	35	10	28	28	277
0.349	1	3	35	10	29	28	277
0.349	1	18	35	10	30	28	277
0.35	1	9	36	1	36	28	277
0.35	1	10	36	1	37	28	277
0.35	1	7	36	1	38	28	277
0.35	1	6	36	1	39	28	277
0.35	1	4	36	1	42	28	277
0.35	1	8	36	1	43	28	277
0.35	1	16	36	1	44	28	277
0.35	1	15	36	1	45	28	277
0.351	1	5	36	2	1	28	277
0.351	1	12	36	2	2	28	277
0.351	1	1	36	2	3	28	277
0.351	1	13	36	2	4	28	277
0.351	1	20	36	2	13	28	277
0.351	1	2	36	2	14	28	277
0.351	1	14	36	2	15	28	277
0.351	1	11	36	2	16	28	277
0.352	1	17	36	3	27	28	277
0.352	1	19	36	3	28	28	277
0.352	1	3	36	3	29	28	277
0.352	1	18	36	3	30	28	277
0.352	1	9	36	3	36	28	277
0.352	1	10	36	3	37	28	277
0.352	1	7	36	3	38	28	277
0.352	1	6	36	3	39	28	277
0.353	1	4	36	4	42	28	277
0.353	1	8	36	4	43	28	277
0.353	1	16	36	4	44	28	277
0.353	1	15	36	4	45	28	277
0.353	1	5	36	4	1	28	277
0.353	1	12	36	4	2	28	277
0.353	1	1	36	4	3	28	277
0.353	1	13	36	4	4	28	277
0.354	1	20	36	5	13	28	277
0.354	1	2	36	5	14	28	277
0.354	1	14	36	5	15	28	277
0.354	1	11	36	5	16	28	277
0.354	1	17	36	5	27	28	277
0.354	1	19	36	5	28	28	277
0.354	1	3	36	5	29	28	277
0.354	1	18	36	5	30	28	277
0.355	1	9	36	6	36	28	277
0.355	1	10	36	6	37	28	277
0.355	1	7	36	6	38	28	277
0.355	1	6	36	6	39	28	277
0.355	1	4	36	6	42	28	277
0.355	1	8	36	6	43	28	277
0.355	1	16	36	6	44	28	277
0.355	1	15	36	6	45	28	277
0.356	1	5	36	7	1	28	277
0.356	1	12	36	7	2	28	277
0.356	1	1	36	7	3	28	277
0.356	1	13	36	7	4	28	277
0.356	1	20	36	7	13	28	277
0.356	1	2	36	7	14	28	277
0.356	1	14	36	7	15	28	277
0.356	1	11	36	7	16	28	277
0.357	1	17	36	8	27	28	277
0.357	1	19	36	8	28	28	277
0.357	1	3	36	8	29	28	277
0.357	1	18	36	8	30	28	277
0.357	1	9	36	8	36	28	277
0.357	1	10	36	8	37	28	277
0.357	1	7	36	8	38	28	277
0.357	1	6	36	8	39	28	277
0.358	1	4	36	9	42	28	277
0.358	1	8	36	9	43	28	277
0.358	1	16	36	9	44	28	277
0.358	1	15	36	9	45	28	277
0.358	1	5	36	9	1	28	277
0.358	1	12	36	9	2	28	277
0.358	1	1	36	9	3	28	277
0.358	1	13	36	9	4	28	277
0.359	1	20	36	10	13	28	277
0.359	1	2	36	10	14	28	277
0.359	1	14	36	10	15	28	277
0.359	1	11	36	10	16	28	277
0.359	1	17	36	10	27	28	277
0.359	1	19	36	10	28	28	277
0.359	1	3	36	10	29	28	277
0.359	1	18	36	10	30	28	277
0.36	1	9	37	1	36	28	277
0.36	1	10	37	1	37	28	277
0.36	1	7	37	1	38	28	277
0.36	1	6	37	1	39	28	277
0.36	1	4	37	1	42	28	277
0.36	1	8	37	1	43	28	277
0.36	1	16	37	1	44	28	277
0.36	1	15	37	1	45	28	277
0.361	1	5	37	2	1	28	277
0.361	1	12	37	2	2	28	277
0.361	1	1	37	2	3	28	277
0.361	1	13	37	2	4	28	277
0.361	1	20	37	2	13	28	277
0.361	1	2	37	2	14	28	277
0.361	1	14	37	2	15	28	277
0.361	1	11	37	2	16	28	277
0.362	1	17	37	3	27	28	277
0.362	1	19	37	3	28	28	277
0.362	1	3	37	3	29	28	277
0.362	1	18	37	3	30	28	277
0.362	1	9	37	3	36	28	277
0.362	1	10	37	3	37	28	277
0.362	1	7	37	3	38	28	277
0.362	1	6	37	3	39	28	277
0.363	1	4	37	4	42	28	277
0.363	1	8	37	4	43	28	277
0.363	1	16	37	4	44	28	277
0.363	1	15	37	4	45	28	277
0.363	1	5	37	4	1	28	277
0.363	1	12	37	4	2	28	277
0.363	1	1	37	4	3	28	277
0.363	1	13	37	4	4	28	277
0.364	1	20	37	5	13	28	277
0.364	1	2	37	5	14	28	277
0.364	1	14	37	5	15	28	277
0.364	1	11	37	5	16	28	277
0.364	1	17	37	5	27	28	277
0.364	1	19	37	5	28	28	277
0.364	1	3	37	5	29	28	277
0.364	1	18	37	5	30	28	277
0.365	1	9	37	6	36	28	277
0.365	1	10	37	6	37	28	277
0.365	1	7	37	6	38	28	277
0.365	1	6	37	6	39	28	277
0.365	1	4	37	6	42	28	277
0.365	1	8	37	6	43	28	277
0.365	1	16	37	6	44	28	277
0.365	1	15	37	6	45	28	277
0.366	1	5	37	7	1	28	277
0.366	1	12	37	7	2	28	277
0.366	1	1	37	7	3	28	277
0.366	1	13	37	7	4	28	277
0.366	1	20	37	7	13	28	277
0.366	1	2	37	7	14	28	277
0.366	1	14	37	7	15	28	277
0.366	1	11	37	7	16	28	277
0.367	1	17	37	8	27	28	277
0.367	1	19	37	8	28	28	277
0.367	1	3	37	8	29	28	277
0.367	1	18	37	8	30	28	277
0.367	1	9	37	8	36	28	277
0.367	1	10	37	8	37	28	277
0.367	1	7	37	8	38	28	277
0.367	1	6	37	8	39	28	277
0.368	1	4	37	9	42	28	277
0.368	1	8	37	9	43	28	277
0.368	1	16	37	9	44	28	277
0.368	1	15	37	9	45	28	277
0.368	1	5	37	9	1	28	277
0.368	1	12	37	9	2	28	277
0.368	1	1	37	9	3	28	277
0.368	1	13	37	9	4	28	277
0.369	1	20	37	10	13	28	277
0.369	1	2	37	10	14	28	277
0.369	1	14	37	10	15	28	277
0.369	1	11	37	10	16	28	277
0.369	1	17	37	10	27	28	277
0.369	1	19	37	10	28	28	277
0.369	1	3	37	10	29	28	277
0.369	1	18	37	10	30	28	277
0.37	1	9	38	1	36	28	277
0.37	1	10	38	1	37	28	277
0.37	1	7	38	1	38	28	277
0.37	1	6	38	1	39	28	277
0.37	1	4	38	1	42	28	277
0.37	1	8	38	1	43	28	277
0.37	1	16	38	1	44	28	277
0.37	1	15	38	1	45	28	277
0.371	1	5	38	2	1	28	277
0.371	1	12	38	2	2	28	277
0.371	1	1	38	2	3	28	277
0.371	1	13	38	2	4	28	277
0.371	1	20	38	2	13	28	277
0.371	1	2	38	2	14	28	277
0.371	1	14	38	2	15	28	277
0.371	1	11	38	2	16	28	277
0.372	1	17	38	3	27	28	277
0.372	1	19	38	3	28	28	277
0.372	1	3	38	3	29	28	277
0.372	1	18	38	3	30	28	277
0.372	1	9	38	3	36	28	277
0.372	1	10	38	3	37	28	277
0.372	1	7	38	3	38	28	277
0.372	1	6	38	3	39	28	277
0.373	1	4	38	4	42	28	277
0.373	1	8	38	4	43	28	277
0.373	1	16	38	4	44	28	277
0.373	1	15	38	4	45	28	277
0.373	1	5	38	4	1	28	277
0.373	1	12	38	4	2	28	277
0.373	1	1	38	4	3	28	277
0.373	1	13	38	4	4	28	277
0.374	1	20	38	5	13	28	277
0.374	1	2	38	5	14	28	277
0.374	1	14	38	5	15	28	277
0.374	1	11	38	5	16	28	277
0.374	1	17	38	5	27	28	277
0.374	1	19	38	5	28	28	277
0.374	1	3	38	5	29	28	277
0.374	1	18	38	5	30	28	277
0.375	1	9	38	6	36	28	277
0.375	1	10	38	6	37	28	277
0.375	1	7	38	6	38	28	277
0.375	1	6	38	6	39	28	277
0.375	1	4	38	6	42	28	277
0.375	1	8	38	6	43	28	277
0.375	1	16	38	6	44	28	277
0.375	1	15	38	6	45	28	277
0.376	1	5	38	7	1	28	277
0.376	1	12	38	7	2	28	277
0.376	1	1	38	7	3	28	277
0.376	1	13	38	7	4	28	277
0.376	1	20	38	7	13	28	277
0.376	1	2	38	7	14	28	277
0.376	1	14	38	7	15	28	277
0.376	1	11	38	7	16	28	277
0.377	1	17	38	8	27	28	277
0.377	1	19	38	8	28	28	277
0.377	1	3	38	8	29	28	277
0.377	1	18	38	8	30	28	277
0.377	1	9	38	8	36	28	277
0.377	1	10	38	8	37	28	277
0.377	1	7	38	8	38	28	277
0.377	1	6	38	8	39	28	277
0.378	1	4	38	9	42	28	277
0.378	1	8	38	9	43	28	277
0.378	1	16	38	9	44	28	277
0.378	1	15	38	9	45	28	277
0.378	1	5	38	9	1	28	277
0.378	1	12	38	9	2	28	277
0.378	1	1	38	9	3	28	277
0.378	1	13	38	9	4	28	277
0.379	1	20	38	10	13	28	277
0.379	1	2	38	10	14	28	277
0.379	1	14	38	10	15	28	277
0.379	1	11	38	10	16	28	277
0.379	1	17	38	10	27	28	277
0.379	1	19	38	10	28	28	277
0.379	1	3	38	10	29	28	277
0.379	1	18	38	10	30	28	277
0.38	1	9	39	1	36	28	277
0.38	1	10	39	1	37	28	277
0.38	1	7	39	1	38	28	277
0.38	1	6	39	1	39	28	277
0.38	1	4	39	1	42	28	277
0.38	1	8	39	1	43	28	277
0.38	1	16	39	1	44	28	277
0.38	1	15	39	1	45	28	277
0.381	1	5	39	2	1	28	277
0.381	1	12	39	2	2	28	277
0.381	1	1	39	2	3	28	277
0.381	1	13	39	2	4	28	277
0.381	1	20	39	2	13	28	277
0.381	1	2	39	2	14	28	277
0.381	1	14	39	2	15	28	277
0.381	1	11	39	2	16	28	277
0.382	1	17	39	3	27	28	277
0.382	1	19	39	3	28	28	277
0.382	1	3	39	3	29	28	277
0.382	1	18	39	3	30	28	277
0.382	1	9	39	3	36	28	277
0.382	1	10	39	3	37	28	277
0.382	1	7	39	3	38	28	277
0.382	1	6	39	3	39	28	277
0.383	1	4	39	4	42	28	277
0.383	1	8	39	4	43	28	277
0.383	1	16	39	4	44	28	277
0.383	1	15	39	4	45	28	277
0.383	1	5	39	4	1	28	277
0.383	1	12	39	4	2	28	277
0.383	1	1	39	4	3	28	277
0.383	1	13	39	4	4	28	277
0.384	1	20	39	5	13	28	277
