% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
292	1	20	13	0	28	277	0	1
293	1	3	29	0	28	277	0	1
293	1	6	39	0	28	277	0	1
293	1	7	38	0	28	277	0	1
293	1	9	36	0	28	277	0	1
293	1	10	37	0	28	277	0	1
293	1	17	27	0	28	277	0	1
293	1	18	30	0	28	277	0	1
293	1	19	28	0	28	277	0	1
294	1	1	3	0	28	277	0	1
294	1	4	42	0	28	277	0	1
294	1	5	1	0	28	277	0	1
294	1	8	43	0	28	277	0	1
294	1	12	2	0	28	277	0	1
294	1	13	4	0	28	277	0	1
294	1	15	45	0	28	277	0	1
294	1	16	44	0	28	277	0	1
295	1	2	14	0	28	277	0	1
295	1	3	29	0	28	277	0	1
295	1	11	16	0	28	277	0	1
295	1	14	15	0	28	277	0	1
295	1	17	27	0	28	277	0	1
295	1	18	30	0	28	277	0	1
295	1	19	28	0	28	277	0	1
295	1	20	13	0	28	277	0	1
296	1	4	42	0	28	277	0	1
296	1	6	39	0	28	277	0	1
296	1	7	38	0	28	277	0	1
296	1	8	43	0	28	277	0	1
296	1	9	36	0	28	277	0	1
296	1	10	37	0	28	277	0	1
296	1	15	45	0	28	277	0	1
296	1	16	44	0	28	277	0	1
297	1	1	3	0	28	277	0	1
297	1	2	14	0	28	277	0	1
297	1	5	1	0	28	277	0	1
297	1	11	16	0	28	277	0	1
297	1	12	2	0	28	277	0	1
297	1	13	4	0	28	277	0	1
297	1	14	15	0	28	277	0	1
297	1	20	13	0	28	277	0	1
298	1	3	29	0	28	277	0	1
298	1	6	39	0	28	277	0	1
298	1	7	38	0	28	277	0	1
298	1	9	36	0	28	277	0	1
298	1	10	37	0	28	277	0	1
298	1	17	27	0	28	277	0	1
298	1	18	30	0	28	277	0	1
298	1	19	28	0	28	277	0	1
299	1	1	3	0	28	277	0	1
299	1	4	42	0	28	277	0	1
299	1	5	1	0	28	277	0	1
299	1	8	43	0	28	277	0	1
299	1	12	2	0	28	277	0	1
299	1	13	4	0	28	277	0	1
299	1	15	45	0	28	277	0	1
299	1	16	44	0	28	277	0	1
300	1	2	14	0	28	277	0	1
300	1	3	29	0	28	277	0	1
300	1	11	16	0	28	277	0	1
300	1	14	15	0	28	277	0	1
300	1	17	27	0	28	277	0	1
300	1	18	30	0	28	277	0	1
300	1	19	28	0	28	277	0	1
300	1	20	13	0	28	277	0	1
301	1	4	42	0	28	277	0	1
301	1	6	39	0	28	277	0	1
301	1	7	38	0	28	277	0	1
301	1	8	43	0	28	277	0	1
301	1	9	36	0	28	277	0	1
301	1	10	37	0	28	277	0	1
301	1	15	45	0	28	277	0	1
301	1	16	44	0	28	277	0	1
302	1	1	3	0	28	277	0	1
302	1	2	14	0	28	277	0	1
302	1	5	1	0	28	277	0	1
302	1	11	16	0	28	277	0	1
302	1	12	2	0	28	277	0	1
302	1	13	4	0	28	277	0	1
302	1	14	15	0	28	277	0	1
302	1	20	13	0	28	277	0	1
303	1	3	29	0	28	277	0	1
303	1	6	39	0	28	277	0	1
303	1	7	38	0	28	277	0	1
303	1	9	36	0	28	277	0	1
303	1	10	37	0	28	277	0	1
303	1	17	27	0	28	277	0	1
303	1	18	30	0	28	277	0	1
303	1	19	28	0	28	277	0	1
304	1	1	3	0	28	277	0	1
304	1	4	42	0	28	277	0	1
304	1	5	1	0	28	277	0	1
304	1	8	43	0	28	277	0	1
304	1	12	2	0	28	277	0	1
304	1	13	4	0	28	277	0	1
304	1	15	45	0	28	277	0	1
304	1	16	44	0	28	277	0	1
305	1	2	14	0	28	277	0	1
305	1	3	29	0	28	277	0	1
305	1	11	16	0	28	277	0	1
305	1	14	15	0	28	277	0	1
305	1	17	27	0	28	277	0	1
305	1	18	30	0	28	277	0	1
305	1	19	28	0	28	277	0	1
305	1	20	13	0	28	277	0	1
306	1	4	42	0	28	277	0	1
306	1	6	39	0	28	277	0	1
306	1	7	38	0	28	277	0	1
306	1	8	43	0	28	277	0	1
306	1	9	36	0	28	277	0	1
306	1	10	37	0	28	277	0	1
306	1	15	45	0	28	277	0	1
306	1	16	44	0	28	277	0	1
307	1	1	3	0	28	277	0	1
307	1	2	14	0	28	277	0	1
307	1	5	1	0	28	277	0	1
307	1	11	16	0	28	277	0	1
307	1	12	2	0	28	277	0	1
307	1	13	4	0	28	277	0	1
307	1	14	15	0	28	277	0	1
307	1	20	13	0	28	277	0	1
308	1	3	29	0	28	277	0	1
308	1	6	39	0	28	277	0	1
308	1	7	38	0	28	277	0	1
308	1	9	36	0	28	277	0	1
308	1	10	37	0	28	277	0	1
308	1	17	27	0	28	277	0	1
308	1	18	30	0	28	277	0	1
308	1	19	28	0	28	277	0	1
309	1	1	3	0	28	277	0	1
309	1	4	42	0	28	277	0	1
309	1	5	1	0	28	277	0	1
309	1	8	43	0	28	277	0	1
309	1	12	2	0	28	277	0	1
309	1	13	4	0	28	277	0	1
309	1	15	45	0	28	277	0	1
309	1	16	44	0	28	277	0	1
310	1	2	14	0	28	277	0	1
310	1	3	29	0	28	277	0	1
310	1	11	16	0	28	277	0	1
310	1	14	15	0	28	277	0	1
310	1	17	27	0	28	277	0	1
310	1	18	30	0	28	277	0	1
310	1	19	28	0	28	277	0	1
310	1	20	13	0	28	277	0	1
311	1	4	42	0	28	277	0	1
311	1	6	39	0	28	277	0	1
311	1	7	38	0	28	277	0	1
311	1	8	43	0	28	277	0	1
311	1	9	36	0	28	277	0	1
311	1	10	37	0	28	277	0	1
311	1	15	45	0	28	277	0	1
311	1	16	44	0	28	277	0	1
312	1	1	3	0	28	277	0	1
312	1	2	14	0	28	277	0	1
312	1	5	1	0	28	277	0	1
312	1	11	16	0	28	277	0	1
312	1	12	2	0	28	277	0	1
312	1	13	4	0	28	277	0	1
312	1	14	15	0	28	277	0	1
312	1	20	13	0	28	277	0	1
313	1	3	29	0	28	277	0	1
313	1	6	39	0	28	277	0	1
313	1	7	38	0	28	277	0	1
313	1	9	36	0	28	277	0	1
313	1	10	37	0	28	277	0	1
313	1	17	27	0	28	277	0	1
313	1	18	30	0	28	277	0	1
313	1	19	28	0	28	277	0	1
314	1	1	3	0	28	277	0	1
314	1	4	42	0	28	277	0	1
314	1	5	1	0	28	277	0	1
314	1	8	43	0	28	277	0	1
314	1	12	2	0	28	277	0	1
314	1	13	4	0	28	277	0	1
314	1	15	45	0	28	277	0	1
314	1	16	44	0	28	277	0	1
315	1	2	14	0	28	277	0	1
315	1	3	29	0	28	277	0	1
315	1	11	16	0	28	277	0	1
315	1	14	15	0	28	277	0	1
315	1	17	27	0	28	277	0	1
315	1	18	30	0	28	277	0	1
315	1	19	28	0	28	277	0	1
315	1	20	13	0	28	277	0	1
316	1	4	42	0	28	277	0	1
316	1	6	39	0	28	277	0	1
316	1	7	38	0	28	277	0	1
316	1	8	43	0	28	277	0	1
316	1	9	36	0	28	277	0	1
316	1	10	37	0	28	277	0	1
316	1	15	45	0	28	277	0	1
316	1	16	44	0	28	277	0	1
317	1	1	3	0	28	277	0	1
317	1	2	14	0	28	277	0	1
317	1	5	1	0	28	277	0	1
317	1	11	16	0	28	277	0	1
317	1	12	2	0	28	277	0	1
317	1	13	4	0	28	277	0	1
317	1	14	15	0	28	277	0	1
317	1	20	13	0	28	277	0	1
318	1	3	29	0	28	277	0	1
318	1	6	39	0	28	277	0	1
318	1	7	38	0	28	277	0	1
318	1	9	36	0	28	277	0	1
318	1	10	37	0	28	277	0	1
318	1	17	27	0	28	277	0	1
318	1	18	30	0	28	277	0	1
318	1	19	28	0	28	277	0	1
319	1	1	3	0	28	277	0	1
319	1	4	42	0	28	277	0	1
319	1	5	1	0	28	277	0	1
319	1	8	43	0	28	277	0	1
319	1	12	2	0	28	277	0	1
319	1	13	4	0	28	277	0	1
319	1	15	45	0	28	277	0	1
319	1	16	44	0	28	277	0	1
320	1	2	14	0	28	277	0	1
320	1	3	29	0	28	277	0	1
320	1	11	16	0	28	277	0	1
320	1	14	15	0	28	277	0	1
320	1	17	27	0	28	277	0	1
320	1	18	30	0	28	277	0	1
320	1	19	28	0	28	277	0	1
320	1	20	13	0	28	277	0	1
321	1	4	42	0	28	277	0	1
321	1	6	39	0	28	277	0	1
321	1	7	38	0	28	277	0	1
321	1	8	43	0	28	277	0	1
321	1	9	36	0	28	277	0	1
321	1	10	37	0	28	277	0	1
321	1	15	45	0	28	277	0	1
321	1	16	44	0	28	277	0	1
322	1	1	3	0	28	277	0	1
322	1	2	14	0	28	277	0	1
322	1	5	1	0	28	277	0	1
322	1	11	16	0	28	277	0	1
322	1	12	2	0	28	277	0	1
322	1	13	4	0	28	277	0	1
322	1	14	15	0	28	277	0	1
322	1	20	13	0	28	277	0	1
323	1	3	29	0	28	277	0	1
323	1	6	39	0	28	277	0	1
323	1	7	38	0	28	277	0	1
323	1	9	36	0	28	277	0	1
323	1	10	37	0	28	277	0	1
323	1	17	27	0	28	277	0	1
323	1	18	30	0	28	277	0	1
323	1	19	28	0	28	277	0	1
324	1	1	3	0	28	277	0	1
324	1	4	42	0	28	277	0	1
324	1	5	1	0	28	277	0	1
324	1	8	43	0	28	277	0	1
324	1	12	2	0	28	277	0	1
324	1	13	4	0	28	277	0	1
324	1	15	45	0	28	277	0	1
324	1	16	44	0	28	277	0	1
325	1	2	14	0	28	277	0	1
325	1	3	29	0	28	277	0	1
325	1	11	16	0	28	277	0	1
325	1	14	15	0	28	277	0	1
325	1	17	27	0	28	277	0	1
325	1	18	30	0	28	277	0	1
325	1	19	28	0	28	277	0	1
325	1	20	13	0	28	277	0	1
326	1	4	42	0	28	277	0	1
326	1	6	39	0	28	277	0	1
326	1	7	38	0	28	277	0	1
326	1	8	43	0	28	277	0	1
326	1	9	36	0	28	277	0	1
326	1	10	37	0	28	277	0	1
326	1	15	45	0	28	277	0	1
326	1	16	44	0	28	277	0	1
327	1	1	3	0	28	277	0	1
327	1	2	14	0	28	277	0	1
327	1	5	1	0	28	277	0	1
327	1	11	16	0	28	277	0	1
327	1	12	2	0	28	277	0	1
327	1	13	4	0	28	277	0	1
327	1	14	15	0	28	277	0	1
327	1	20	13	0	28	277	0	1
328	1	3	29	0	28	277	0	1
328	1	6	39	0	28	277	0	1
328	1	7	38	0	28	277	0	1
328	1	9	36	0	28	277	0	1
328	1	10	37	0	28	277	0	1
328	1	17	27	0	28	277	0	1
328	1	18	30	0	28	277	0	1
328	1	19	28	0	28	277	0	1
329	1	1	3	0	28	277	0	1
329	1	4	42	0	28	277	0	1
329	1	5	1	0	28	277	0	1
329	1	8	43	0	28	277	0	1
329	1	12	2	0	28	277	0	1
329	1	13	4	0	28	277	0	1
329	1	15	45	0	28	277	0	1
329	1	16	44	0	28	277	0	1
330	1	2	14	0	28	277	0	1
330	1	3	29	0	28	277	0	1
330	1	11	16	0	28	277	0	1
330	1	14	15	0	28	277	0	1
330	1	17	27	0	28	277	0	1
330	1	18	30	0	28	277	0	1
330	1	19	28	0	28	277	0	1
330	1	20	13	0	28	277	0	1
331	1	4	42	0	28	277	0	1
331	1	6	39	0	28	277	0	1
331	1	7	38	0	28	277	0	1
331	1	8	43	0	28	277	0	1
331	1	9	36	0	28	277	0	1
331	1	10	37	0	28	277	0	1
331	1	15	45	0	28	277	0	1
331	1	16	44	0	28	277	0	1
332	1	1	3	0	28	277	0	1
332	1	2	14	0	28	277	0	1
332	1	5	1	0	28	277	0	1
332	1	11	16	0	28	277	0	1
332	1	12	2	0	28	277	0	1
332	1	13	4	0	28	277	0	1
332	1	14	15	0	28	277	0	1
332	1	20	13	0	28	277	0	1
333	1	3	29	0	28	277	0	1
333	1	6	39	0	28	277	0	1
333	1	7	38	0	28	277	0	1
333	1	9	36	0	28	277	0	1
333	1	10	37	0	28	277	0	1
333	1	17	27	0	28	277	0	1
333	1	18	30	0	28	277	0	1
333	1	19	28	0	28	277	0	1
334	1	1	3	0	28	277	0	1
334	1	4	42	0	28	277	0	1
334	1	5	1	0	28	277	0	1
334	1	8	43	0	28	277	0	1
334	1	12	2	0	28	277	0	1
334	1	13	4	0	28	277	0	1
334	1	15	45	0	28	277	0	1
334	1	16	44	0	28	277	0	1
335	1	2	14	0	28	277	0	1
335	1	3	29	0	28	277	0	1
335	1	11	16	0	28	277	0	1
335	1	14	15	0	28	277	0	1
335	1	17	27	0	28	277	0	1
335	1	18	30	0	28	277	0	1
335	1	19	28	0	28	277	0	1
335	1	20	13	0	28	277	0	1
336	1	4	42	0	28	277	0	1
336	1	6	39	0	28	277	0	1
336	1	7	38	0	28	277	0	1
336	1	8	43	0	28	277	0	1
336	1	9	36	0	28	277	0	1
336	1	10	37	0	28	277	0	1
336	1	15	45	0	28	277	0	1
336	1	16	44	0	28	277	0	1
337	1	1	3	0	28	277	0	1
337	1	2	14	0	28	277	0	1
337	1	5	1	0	28	277	0	1
337	1	11	16	0	28	277	0	1
337	1	12	2	0	28	277	0	1
337	1	13	4	0	28	277	0	1
337	1	14	15	0	28	277	0	1
337	1	20	13	0	28	277	0	1
338	1	3	29	0	28	277	0	1
338	1	6	39	0	28	277	0	1
338	1	7	38	0	28	277	0	1
338	1	9	36	0	28	277	0	1
338	1	10	37	0	28	277	0	1
338	1	17	27	0	28	277	0	1
338	1	18	30	0	28	277	0	1
338	1	19	28	0	28	277	0	1
339	1	1	3	0	28	277	0	1
339	1	4	42	0	28	277	0	1
339	1	5	1	0	28	277	0	1
339	1	8	43	0	28	277	0	1
339	1	12	2	0	28	277	0	1
339	1	13	4	0	28	277	0	1
339	1	15	45	0	28	277	0	1
339	1	16	44	0	28	277	0	1
340	1	2	14	0	28	277	0	1
340	1	3	29	0	28	277	0	1
340	1	11	16	0	28	277	0	1
340	1	14	15	0	28	277	0	1
340	1	17	27	0	28	277	0	1
340	1	18	30	0	28	277	0	1
340	1	19	28	0	28	277	0	1
340	1	20	13	0	28	277	0	1
341	1	4	42	0	28	277	0	1
341	1	6	39	0	28	277	0	1
341	1	7	38	0	28	277	0	1
341	1	8	43	0	28	277	0	1
341	1	9	36	0	28	277	0	1
341	1	10	37	0	28	277	0	1
341	1	15	45	0	28	277	0	1
341	1	16	44	0	28	277	0	1
342	1	1	3	0	28	277	0	1
342	1	2	14	0	28	277	0	1
342	1	5	1	0	28	277	0	1
342	1	11	16	0	28	277	0	1
342	1	12	2	0	28	277	0	1
342	1	13	4	0	28	277	0	1
342	1	14	15	0	28	277	0	1
342	1	20	13	0	28	277	0	1
343	1	3	29	0	28	277	0	1
343	1	6	39	0	28	277	0	1
343	1	7	38	0	28	277	0	1
343	1	9	36	0	28	277	0	1
343	1	10	37	0	28	277	0	1
343	1	17	27	0	28	277	0	1
343	1	18	30	0	28	277	0	1
343	1	19	28	0	28	277	0	1
344	1	1	3	0	28	277	0	1
344	1	4	42	0	28	277	0	1
344	1	5	1	0	28	277	0	1
344	1	8	43	0	28	277	0	1
344	1	12	2	0	28	277	0	1
344	1	13	4	0	28	277	0	1
344	1	15	45	0	28	277	0	1
344	1	16	44	0	28	277	0	1
345	1	2	14	0	28	277	0	1
345	1	3	29	0	28	277	0	1
345	1	11	16	0	28	277	0	1
345	1	14	15	0	28	277	0	1
345	1	17	27	0	28	277	0	1
345	1	18	30	0	28	277	0	1
345	1	19	28	0	28	277	0	1
345	1	20	13	0	28	277	0	1
346	1	4	42	0	28	277	0	1
346	1	6	39	0	28	277	0	1
346	1	7	38	0	28	277	0	1
346	1	8	43	0	28	277	0	1
346	1	9	36	0	28	277	0	1
346	1	10	37	0	28	277	0	1
346	1	15	45	0	28	277	0	1
346	1	16	44	0	28	277	0	1
347	1	1	3	0	28	277	0	1
347	1	2	14	0	28	277	0	1
347	1	5	1	0	28	277	0	1
347	1	11	16	0	28	277	0	1
347	1	12	2	0	28	277	0	1
347	1	13	4	0	28	277	0	1
347	1	14	15	0	28	277	0	1
347	1	20	13	0	28	277	0	1
348	1	3	29	0	28	277	0	1
348	1	6	39	0	28	277	0	1
348	1	7	38	0	28	277	0	1
348	1	9	36	0	28	277	0	1
348	1	10	37	0	28	277	0	1
348	1	17	27	0	28	277	0	1
348	1	18	30	0	28	277	0	1
348	1	19	28	0	28	277	0	1
349	1	1	3	0	28	277	0	1
349	1	4	42	0	28	277	0	1
349	1	5	1	0	28	277	0	1
349	1	8	43	0	28	277	0	1
349	1	12	2	0	28	277	0	1
349	1	13	4	0	28	277	0	1
349	1	15	45	0	28	277	0	1
349	1	16	44	0	28	277	0	1
350	1	2	14	0	28	277	0	1
350	1	3	29	0	28	277	0	1
350	1	11	16	0	28	277	0	1
350	1	14	15	0	28	277	0	1
350	1	17	27	0	28	277	0	1
350	1	18	30	0	28	277	0	1
350	1	19	28	0	28	277	0	1
350	1	20	13	0	28	277	0	1
351	1	4	42	0	28	277	0	1
351	1	6	39	0	28	277	0	1
351	1	7	38	0	28	277	0	1
351	1	8	43	0	28	277	0	1
351	1	9	36	0	28	277	0	1
351	1	10	37	0	28	277	0	1
351	1	15	45	0	28	277	0	1
351	1	16	44	0	28	277	0	1
352	1	1	3	0	28	277	0	1
352	1	2	14	0	28	277	0	1
352	1	5	1	0	28	277	0	1
352	1	11	16	0	28	277	0	1
352	1	12	2	0	28	277	0	1
352	1	13	4	0	28	277	0	1
352	1	14	15	0	28	277	0	1
352	1	20	13	0	28	277	0	1
353	1	3	29	0	28	277	0	1
353	1	6	39	0	28	277	0	1
353	1	7	38	0	28	277	0	1
353	1	9	36	0	28	277	0	1
353	1	10	37	0	28	277	0	1
353	1	17	27	0	28	277	0	1
353	1	18	30	0	28	277	0	1
353	1	19	28	0	28	277	0	1
354	1	1	3	0	28	277	0	1
354	1	4	42	0	28	277	0	1
354	1	5	1	0	28	277	0	1
354	1	8	43	0	28	277	0	1
354	1	12	2	0	28	277	0	1
354	1	13	4	0	28	277	0	1
354	1	15	45	0	28	277	0	1
354	1	16	44	0	28	277	0	1
355	1	2	14	0	28	277	0	1
355	1	3	29	0	28	277	0	1
355	1	11	16	0	28	277	0	1
355	1	14	15	0	28	277	0	1
355	1	17	27	0	28	277	0	1
355	1	18	30	0	28	277	0	1
355	1	19	28	0	28	277	0	1
355	1	20	13	0	28	277	0	1
356	1	4	42	0	28	277	0	1
356	1	6	39	0	28	277	0	1
356	1	7	38	0	28	277	0	1
356	1	8	43	0	28	277	0	1
356	1	9	36	0	28	277	0	1
356	1	10	37	0	28	277	0	1
356	1	15	45	0	28	277	0	1
356	1	16	44	0	28	277	0	1
357	1	1	3	0	28	277	0	1
357	1	2	14	0	28	277	0	1
357	1	5	1	0	28	277	0	1
357	1	11	16	0	28	277	0	1
357	1	12	2	0	28	277	0	1
357	1	13	4	0	28	277	0	1
357	1	14	15	0	28	277	0	1
357	1	20	13	0	28	277	0	1
358	1	3	29	0	28	277	0	1
358	1	6	39	0	28	277	0	1
358	1	7	38	0	28	277	0	1
358	1	9	36	0	28	277	0	1
358	1	10	37	0	28	277	0	1
358	1	17	27	0	28	277	0	1
358	1	18	30	0	28	277	0	1
358	1	19	28	0	28	277	0	1
359	1	1	3	0	28	277	0	1
359	1	4	42	0	28	277	0	1
359	1	5	1	0	28	277	0	1
359	1	8	43	0	28	277	0	1
359	1	12	2	0	28	277	0	1
359	1	13	4	0	28	277	0	1
359	1	15	45	0	28	277	0	1
359	1	16	44	0	28	277	0	1
360	1	2	14	0	28	277	0	1
360	1	3	29	0	28	277	0	1
360	1	11	16	0	28	277	0	1
360	1	14	15	0	28	277	0	1
360	1	17	27	0	28	277	0	1
360	1	18	30	0	28	277	0	1
360	1	19	28	0	28	277	0	1
360	1	20	13	0	28	277	0	1
361	1	4	42	0	28	277	0	1
361	1	6	39	0	28	277	0	1
361	1	7	38	0	28	277	0	1
361	1	8	43	0	28	277	0	1
361	1	9	36	0	28	277	0	1
361	1	10	37	0	28	277	0	1
361	1	15	45	0	28	277	0	1
361	1	16	44	0	28	277	0	1
362	1	1	3	0	28	277	0	1
362	1	2	14	0	28	277	0	1
362	1	5	1	0	28	277	0	1
362	1	11	16	0	28	277	0	1
362	1	12	2	0	28	277	0	1
362	1	13	4	0	28	277	0	1
362	1	14	15	0	28	277	0	1
362	1	20	13	0	28	277	0	1
363	1	3	29	0	28	277	0	1
363	1	6	39	0	28	277	0	1
363	1	7	38	0	28	277	0	1
363	1	9	36	0	28	277	0	1
363	1	10	37	0	28	277	0	1
363	1	17	27	0	28	277	0	1
363	1	18	30	0	28	277	0	1
363	1	19	28	0	28	277	0	1
364	1	1	3	0	28	277	0	1
364	1	4	42	0	28	277	0	1
364	1	5	1	0	28	277	0	1
364	1	8	43	0	28	277	0	1
364	1	12	2	0	28	277	0	1
364	1	13	4	0	28	277	0	1
364	1	15	45	0	28	277	0	1
364	1	16	44	0	28	277	0	1
365	1	2	14	0	28	277	0	1
365	1	3	29	0	28	277	0	1
365	1	11	16	0	28	277	0	1
365	1	14	15	0	28	277	0	1
365	1	17	27	0	28	277	0	1
365	1	18	30	0	28	277	0	1
365	1	19	28	0	28	277	0	1
365	1	20	13	0	28	277	0	1
366	1	4	42	0	28	277	0	1
366	1	6	39	0	28	277	0	1
366	1	7	38	0	28	277	0	1
366	1	8	43	0	28	277	0	1
366	1	9	36	0	28	277	0	1
366	1	10	37	0	28	277	0	1
366	1	15	45	0	28	277	0	1
366	1	16	44	0	28	277	0	1
367	1	1	3	0	28	277	0	1
367	1	2	14	0	28	277	0	1
367	1	5	1	0	28	277	0	1
367	1	11	16	0	28	277	0	1
367	1	12	2	0	28	277	0	1
367	1	13	4	0	28	277	0	1
367	1	14	15	0	28	277	0	1
367	1	20	13	0	28	277	0	1
368	1	3	29	0	28	277	0	1
368	1	6	39	0	28	277	0	1
368	1	7	38	0	28	277	0	1
368	1	9	36	0	28	277	0	1
368	1	10	37	0	28	277	0	1
368	1	17	27	0	28	277	0	1
368	1	18	30	0	28	277	0	1
368	1	19	28	0	28	277	0	1
369	1	1	3	0	28	277	0	1
369	1	4	42	0	28	277	0	1
369	1	5	1	0	28	277	0	1
369	1	8	43	0	28	277	0	1
369	1	12	2	0	28	277	0	1
369	1	13	4	0	28	277	0	1
369	1	15	45	0	28	277	0	1
369	1	16	44	0	28	277	0	1
370	1	2	14	0	28	277	0	1
370	1	3	29	0	28	277	0	1
370	1	11	16	0	28	277	0	1
370	1	14	15	0	28	277	0	1
370	1	17	27	0	28	277	0	1
370	1	18	30	0	28	277	0	1
370	1	19	28	0	28	277	0	1
370	1	20	13	0	28	277	0	1
371	1	4	42	0	28	277	0	1
371	1	6	39	0	28	277	0	1
371	1	7	38	0	28	277	0	1
371	1	8	43	0	28	277	0	1
371	1	9	36	0	28	277	0	1
371	1	10	37	0	28	277	0	1
371	1	15	45	0	28	277	0	1
371	1	16	44	0	28	277	0	1
372	1	1	3	0	28	277	0	1
372	1	2	14	0	28	277	0	1
372	1	5	1	0	28	277	0	1
372	1	11	16	0	28	277	0	1
372	1	12	2	0	28	277	0	1
372	1	13	4	0	28	277	0	1
372	1	14	15	0	28	277	0	1
372	1	20	13	0	28	277	0	1
373	1	3	29	0	28	277	0	1
373	1	6	39	0	28	277	0	1
373	1	7	38	0	28	277	0	1
373	1	9	36	0	28	277	0	1
373	1	10	37	0	28	277	0	1
373	1	17	27	0	28	277	0	1
373	1	18	30	0	28	277	0	1
373	1	19	28	0	28	277	0	1
374	1	1	3	0	28	277	0	1
374	1	4	42	0	28	277	0	1
374	1	5	1	0	28	277	0	1
374	1	8	43	0	28	277	0	1
374	1	12	2	0	28	277	0	1
374	1	13	4	0	28	277	0	1
374	1	15	45	0	28	277	0	1
374	1	16	44	0	28	277	0	1
375	1	2	14	0	28	277	0	1
375	1	3	29	0	28	277	0	1
375	1	11	16	0	28	277	0	1
375	1	14	15	0	28	277	0	1
375	1	17	27	0	28	277	0	1
375	1	18	30	0	28	277	0	1
375	1	19	28	0	28	277	0	1
375	1	20	13	0	28	277	0	1
376	1	4	42	0	28	277	0	1
376	1	6	39	0	28	277	0	1
376	1	7	38	0	28	277	0	1
376	1	8	43	0	28	277	0	1
376	1	9	36	0	28	277	0	1
376	1	10	37	0	28	277	0	1
376	1	15	45	0	28	277	0	1
376	1	16	44	0	28	277	0	1
377	1	1	3	0	28	277	0	1
377	1	2	14	0	28	277	0	1
377	1	5	1	0	28	277	0	1
377	1	11	16	0	28	277	0	1
377	1	12	2	0	28	277	0	1
377	1	13	4	0	28	277	0	1
377	1	14	15	0	28	277	0	1
377	1	20	13	0	28	277	0	1
378	1	3	29	0	28	277	0	1
378	1	6	39	0	28	277	0	1
378	1	7	38	0	28	277	0	1
378	1	9	36	0	28	277	0	1
378	1	10	37	0	28	277	0	1
378	1	17	27	0	28	277	0	1
378	1	18	30	0	28	277	0	1
378	1	19	28	0	28	277	0	1
379	1	1	3	0	28	277	0	1
379	1	4	42	0	28	277	0	1
379	1	5	1	0	28	277	0	1
379	1	8	43	0	28	277	0	1
379	1	12	2	0	28	277	0	1
379	1	13	4	0	28	277	0	1
379	1	15	45	0	28	277	0	1
379	1	16	44	0	28	277	0	1
380	1	2	14	0	28	277	0	1
380	1	3	29	0	28	277	0	1
380	1	11	16	0	28	277	0	1
380	1	14	15	0	28	277	0	1
380	1	17	27	0	28	277	0	1
380	1	18	30	0	28	277	0	1
380	1	19	28	0	28	277	0	1
380	1	20	13	0	28	277	0	1
381	1	4	42	0	28	277	0	1
381	1	6	39	0	28	277	0	1
381	1	7	38	0	28	277	0	1
381	1	8	43	0	28	277	0	1
381	1	9	36	0	28	277	0	1
381	1	10	37	0	28	277	0	1
381	1	15	45	0	28	277	0	1
381	1	16	44	0	28	277	0	1
382	1	1	3	0	28	277	0	1
382	1	2	14	0	28	277	0	1
382	1	5	1	0	28	277	0	1
382	1	11	16	0	28	277	0	1
382	1	12	2	0	28	277	0	1
382	1	13	4	0	28	277	0	1
382	1	14	15	0	28	277	0	1
382	1	20	13	0	28	277	0	1
383	1	3	29	0	28	277	0	1
383	1	6	39	0	28	277	0	1
383	1	7	38	0	28	277	0	1
383	1	9	36	0	28	277	0	1
383	1	10	37	0	28	277	0	1
383	1	17	27	0	28	277	0	1
383	1	18	30	0	28	277	0	1
383	1	19	28	0	28	277	0	1
384	1	1	3	0	28	277	0	1
384	1	4	42	0	28	277	0	1
384	1	5	1	0	28	277	0	1
384	1	8	43	0	28	277	0	1
384	1	12	2	0	28	277	0	1
384	1	13	4	0	28	277	0	1
384	1	15	45	0	28	277	0	1
384	1	16	44	0	28	277	0	1
385	1	2	14	0	28	277	0	1
385	1	3	29	0	28	277	0	1
385	1	11	16	0	28	277	0	1
385	1	14	15	0	28	277	0	1
385	1	17	27	0	28	277	0	1
385	1	18	30	0	28	277	0	1
385	1	19	28	0	28	277	0	1
385	1	20	13	0	28	277	0	1
386	1	4	42	0	28	277	0	1
386	1	6	39	0	28	277	0	1
386	1	7	38	0	28	277	0	1
386	1	8	43	0	28	277	0	1
386	1	9	36	0	28	277	0	1
386	1	10	37	0	28	277	0	1
386	1	15	45	0	28	277	0	1
386	1	16	44	0	28	277	0	1
387	1	1	3	0	28	277	0	1
387	1	2	14	0	28	277	0	1
387	1	5	1	0	28	277	0	1
387	1	11	16	0	28	277	0	1
387	1	12	2	0	28	277	0	1
387	1	13	4	0	28	277	0	1
387	1	14	15	0	28	277	0	1
387	1	20	13	0	28	277	0	1
388	1	3	29	0	28	277	0	1
388	1	6	39	0	28	277	0	1
388	1	7	38	0	28	277	0	1
388	1	9	36	0	28	277	0	1
388	1	10	37	0	28	277	0	1
388	1	17	27	0	28	277	0	1
388	1	18	30	0	28	277	0	1
388	1	19	28	0	28	277	0	1
389	1	1	3	0	28	277	0	1
389	1	4	42	0	28	277	0	1
389	1	5	1	0	28	277	0	1
389	1	8	43	0	28	277	0	1
389	1	12	2	0	28	277	0	1
389	1	13	4	0	28	277	0	1
