% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	0.25	1	1	3	3	93	24729	92	24452	0.00471429	0	0.00471429	0.00471429	265.783	52.9025	19	277	
0	0.25	1	2	14	3	78	21606	76	21052	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0	0.25	1	3	29	3	72	19944	70	19390	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0	0.25	1	4	42	3	79	21883	78	21606	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0	0.25	1	5	1	3	93	24729	92	24452	0.00471429	0	0.00471429	0.00471429	265.783	52.9025	19	277	
0	0.25	1	6	39	3	83	22991	81	22437	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0	0.25	1	7	38	3	68	18836	66	18282	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0	0.25	1	8	43	3	79	21883	78	21606	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0	0.25	1	9	36	3	69	19113	67	18559	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0	0.25	1	10	37	3	69	19113	67	18559	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0	0.25	1	11	16	3	77	21329	75	20775	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0	0.25	1	12	2	3	93	24729	92	24452	0.00471429	0	0.00471429	0.00471429	265.783	52.9025	19	277	
0	0.25	1	13	4	3	93	24729	92	24452	0.00471429	0	0.00471429	0.00471429	265.783	52.9025	19	277	
0	0.25	1	14	15	3	77	21329	75	20775	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0	0.25	1	15	45	3	79	21883	78	21606	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0	0.25	1	16	44	3	79	21883	78	21606	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0	0.25	1	17	27	3	73	20221	71	19667	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0	0.25	1	18	30	3	71	19667	69	19113	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0	0.25	1	19	28	3	72	19944	70	19390	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0	0.25	1	20	13	3	78	21606	76	21052	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	1	3	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	2	14	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	3	29	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	4	42	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	5	1	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	6	39	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	7	38	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	8	43	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	9	36	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	10	37	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	11	16	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	12	2	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	13	4	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	14	15	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	15	45	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	16	44	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	17	27	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	18	30	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	19	28	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.25	0.5	1	20	13	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.5	0.75	1	1	3	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.5	0.75	1	2	14	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.5	0.75	1	3	29	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.5	0.75	1	4	42	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.5	0.75	1	5	1	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.5	0.75	1	6	39	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.5	0.75	1	7	38	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.5	0.75	1	8	43	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.5	0.75	1	9	36	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.5	0.75	1	10	37	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.5	0.75	1	11	16	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.5	0.75	1	12	2	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.5	0.75	1	13	4	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
0.5	0.75	1	14	15	3	100	27700	100	27700	0.00471429	0	0.00471429	0.00471429	277	0	277	277	
