% time	cellId	IMSI	RNTI	rsrp	sinr
0.513214	1	1	1	3.24492e-08	6.84088e+07
0.514214	1	1	1	3.25031e-08	6.85225e+07
0.515214	1	1	1	3.25571e-08	6.86364e+07
0.516214	1	1	1	3.26112e-08	6.87505e+07
0.517214	1	1	1	3.26654e-08	6.88648e+07
0.518214	1	1	1	3.27198e-08	6.89793e+07
0.519214	1	1	1	3.27742e-08	6.90941e+07
0.520214	1	1	1	3.28288e-08	6.92091e+07
0.521214	1	1	1	3.28834e-08	6.93243e+07
0.522214	1	1	1	3.29382e-08	6.94398e+07
0.523214	1	1	1	3.29931e-08	6.95555e+07
0.524214	1	1	1	3.30481e-08	6.96714e+07
0.525214	1	1	1	3.31031e-08	6.97876e+07
0.526214	1	1	1	3.31584e-08	6.99039e+07
0.527214	1	1	1	3.32137e-08	7.00206e+07
0.528214	1	1	1	3.32691e-08	7.01374e+07
0.529214	1	1	1	3.33246e-08	7.02545e+07
0.530214	1	1	1	3.33803e-08	7.03718e+07
0.531214	1	1	1	3.3436e-08	7.04893e+07
0.532214	1	1	1	3.34919e-08	7.06071e+07
0.533214	1	1	1	3.35479e-08	7.07251e+07
0.534214	1	1	1	3.36039e-08	7.08433e+07
0.535214	1	1	1	3.36601e-08	7.09618e+07
0.536214	1	1	1	3.37164e-08	7.10805e+07
0.537214	1	1	1	3.37729e-08	7.11995e+07
0.538214	1	1	1	3.38294e-08	7.13186e+07
0.539214	1	1	1	3.3886e-08	7.1438e+07
0.540214	1	1	1	3.39428e-08	7.15577e+07
0.541214	1	1	1	3.39997e-08	7.16776e+07
0.542214	1	1	1	3.40566e-08	7.17977e+07
0.543214	1	1	1	3.41137e-08	7.1918e+07
0.544214	1	1	1	3.41709e-08	7.20386e+07
0.545214	1	1	1	3.42282e-08	7.21595e+07
0.546214	1	1	1	3.42857e-08	7.22805e+07
0.547214	1	1	1	3.43432e-08	7.24018e+07
0.548214	1	1	1	3.44009e-08	7.25234e+07
0.549214	1	1	1	3.44586e-08	7.26452e+07
0.550214	1	1	1	3.45165e-08	7.27672e+07
0.551214	1	1	1	3.45745e-08	7.28894e+07
0.552214	1	1	1	3.46326e-08	7.30119e+07
0.553214	1	1	1	3.46908e-08	7.31347e+07
0.554214	1	1	1	3.47492e-08	7.32577e+07
0.555214	1	1	1	3.48076e-08	7.33809e+07
0.556214	1	1	1	3.48662e-08	7.35043e+07
0.557214	1	1	1	3.49249e-08	7.36281e+07
0.558214	1	1	1	3.49836e-08	7.3752e+07
0.559214	1	1	1	3.50426e-08	7.38762e+07
0.560214	1	1	1	3.51016e-08	7.40006e+07
0.561214	1	1	1	3.51607e-08	7.41253e+07
0.562214	1	1	1	3.522e-08	7.42502e+07
0.563214	1	1	1	3.52793e-08	7.43754e+07
0.564214	1	1	1	3.53388e-08	7.45008e+07
0.565214	1	1	1	3.53984e-08	7.46264e+07
0.566214	1	1	1	3.54581e-08	7.47523e+07
0.567214	1	1	1	3.5518e-08	7.48784e+07
0.568214	1	1	1	3.55779e-08	7.50048e+07
0.569214	1	1	1	3.5638e-08	7.51315e+07
0.570214	1	1	1	3.56982e-08	7.52583e+07
0.571214	1	1	1	3.57585e-08	7.53854e+07
0.572214	1	1	1	3.58189e-08	7.55128e+07
0.573214	1	1	1	3.58794e-08	7.56404e+07
0.574214	1	1	1	3.59401e-08	7.57683e+07
0.575214	1	1	1	3.60008e-08	7.58964e+07
0.576214	1	1	1	3.60617e-08	7.60247e+07
0.577214	1	1	1	3.61227e-08	7.61533e+07
0.578214	1	1	1	3.61838e-08	7.62822e+07
0.579214	1	1	1	3.62451e-08	7.64113e+07
0.580214	1	1	1	3.63064e-08	7.65406e+07
0.581214	1	1	1	3.63679e-08	7.66702e+07
0.582214	1	1	1	3.64295e-08	7.68001e+07
0.583214	1	1	1	3.64912e-08	7.69302e+07
0.584214	1	1	1	3.6553e-08	7.70605e+07
0.585214	1	1	1	3.6615e-08	7.71911e+07
0.586214	1	1	1	3.6677e-08	7.7322e+07
0.587214	1	1	1	3.67392e-08	7.74531e+07
0.588214	1	1	1	3.68015e-08	7.75844e+07
0.589214	1	1	1	3.6864e-08	7.7716e+07
0.590214	1	1	1	3.69265e-08	7.78479e+07
0.591214	1	1	1	3.69892e-08	7.798e+07
0.592214	1	1	1	3.70519e-08	7.81124e+07
0.593214	1	1	1	3.71148e-08	7.8245e+07
0.594214	1	1	1	3.71779e-08	7.83778e+07
0.595214	1	1	1	3.7241e-08	7.85109e+07
0.596214	1	1	1	3.73043e-08	7.86443e+07
0.597214	1	1	1	3.73677e-08	7.87779e+07
0.598214	1	1	1	3.74312e-08	7.89118e+07
0.599214	1	1	1	3.74948e-08	7.9046e+07
0.600214	1	1	1	3.75585e-08	7.91803e+07
0.601214	1	1	1	3.76224e-08	7.9315e+07
0.602214	1	1	1	3.76864e-08	7.94499e+07
0.603214	1	1	1	3.77505e-08	7.9585e+07
0.604214	1	1	1	3.78147e-08	7.97205e+07
0.605214	1	1	1	3.78791e-08	7.98561e+07
0.606214	1	1	1	3.79436e-08	7.9992e+07
0.607214	1	1	1	3.80082e-08	8.01282e+07
0.608214	1	1	1	3.80729e-08	8.02647e+07
0.609214	1	1	1	3.81377e-08	8.04014e+07
0.610214	1	1	1	3.82027e-08	8.05383e+07
0.611214	1	1	1	3.82678e-08	8.06755e+07
0.612214	1	1	1	3.8333e-08	8.0813e+07
0.613214	1	1	1	3.83983e-08	8.09507e+07
0.614214	1	1	1	3.84637e-08	8.10887e+07
0.615214	1	1	1	3.85293e-08	8.12269e+07
0.616214	1	1	1	3.8595e-08	8.13654e+07
0.617214	1	1	1	3.86608e-08	8.15042e+07
0.618214	1	1	1	3.87268e-08	8.16432e+07
0.619214	1	1	1	3.87928e-08	8.17825e+07
0.620214	1	1	1	3.8859e-08	8.1922e+07
0.621214	1	1	1	3.89253e-08	8.20618e+07
0.622214	1	1	1	3.89918e-08	8.22019e+07
0.623214	1	1	1	3.90583e-08	8.23422e+07
0.624214	1	1	1	3.9125e-08	8.24828e+07
0.625214	1	1	1	3.91918e-08	8.26236e+07
0.626214	1	1	1	3.92588e-08	8.27647e+07
0.627214	1	1	1	3.93258e-08	8.29061e+07
0.628214	1	1	1	3.9393e-08	8.30477e+07
0.629214	1	1	1	3.94603e-08	8.31896e+07
0.630214	1	1	1	3.95277e-08	8.33317e+07
0.631214	1	1	1	3.95953e-08	8.34741e+07
0.632214	1	1	1	3.96629e-08	8.36168e+07
0.633214	1	1	1	3.97307e-08	8.37597e+07
0.634214	1	1	1	3.97987e-08	8.39029e+07
0.635214	1	1	1	3.98667e-08	8.40464e+07
0.636214	1	1	1	3.99349e-08	8.41901e+07
0.637214	1	1	1	4.00032e-08	8.43341e+07
0.638214	1	1	1	4.00716e-08	8.44784e+07
0.639214	1	1	1	4.01402e-08	8.46229e+07
0.640214	1	1	1	4.02088e-08	8.47676e+07
0.641214	1	1	1	4.02776e-08	8.49127e+07
0.642214	1	1	1	4.03461e-08	8.50571e+07
0.643214	1	1	1	4.04052e-08	8.51815e+07
0.644214	1	1	1	4.04643e-08	8.53062e+07
0.645214	1	1	1	4.05235e-08	8.54311e+07
0.646214	1	1	1	4.05829e-08	8.55563e+07
0.647214	1	1	1	4.06424e-08	8.56817e+07
0.648214	1	1	1	4.0702e-08	8.58074e+07
0.649214	1	1	1	4.07618e-08	8.59333e+07
0.650214	1	1	1	4.08216e-08	8.60595e+07
0.651214	1	1	1	4.08816e-08	8.6186e+07
0.652214	1	1	1	4.09417e-08	8.63127e+07
0.653214	1	1	1	4.10019e-08	8.64396e+07
0.654214	1	1	1	4.10623e-08	8.65669e+07
0.655214	1	1	1	4.11227e-08	8.66943e+07
0.656214	1	1	1	4.11833e-08	8.68221e+07
0.657214	1	1	1	4.12441e-08	8.69501e+07
0.658214	1	1	1	4.13049e-08	8.70784e+07
0.659214	1	1	1	4.13659e-08	8.72069e+07
0.660214	1	1	1	4.14269e-08	8.73357e+07
0.661214	1	1	1	4.14882e-08	8.74647e+07
0.662214	1	1	1	4.15495e-08	8.7594e+07
0.663214	1	1	1	4.1611e-08	8.77236e+07
0.664214	1	1	1	4.16726e-08	8.78535e+07
0.665214	1	1	1	4.17343e-08	8.79836e+07
0.666214	1	1	1	4.17961e-08	8.8114e+07
0.667214	1	1	1	4.18581e-08	8.82446e+07
0.668214	1	1	1	4.19202e-08	8.83755e+07
0.669214	1	1	1	4.19824e-08	8.85067e+07
0.670214	1	1	1	4.20448e-08	8.86382e+07
0.671214	1	1	1	4.21073e-08	8.87699e+07
0.672214	1	1	1	4.21699e-08	8.89019e+07
0.673214	1	1	1	4.22326e-08	8.90342e+07
0.674214	1	1	1	4.22955e-08	8.91667e+07
0.675214	1	1	1	4.23585e-08	8.92995e+07
0.676214	1	1	1	4.24216e-08	8.94326e+07
0.677214	1	1	1	4.24849e-08	8.95659e+07
0.678214	1	1	1	4.25482e-08	8.96996e+07
0.679214	1	1	1	4.26118e-08	8.98335e+07
0.680214	1	1	1	4.26754e-08	8.99677e+07
0.681214	1	1	1	4.27392e-08	9.01021e+07
0.682214	1	1	1	4.28031e-08	9.02369e+07
0.683214	1	1	1	4.28671e-08	9.03719e+07
0.684214	1	1	1	4.29313e-08	9.05072e+07
0.685214	1	1	1	4.29956e-08	9.06427e+07
0.686214	1	1	1	4.30601e-08	9.07786e+07
0.687214	1	1	1	4.31246e-08	9.09147e+07
0.688214	1	1	1	4.31894e-08	9.10512e+07
0.689214	1	1	1	4.32542e-08	9.11878e+07
0.690214	1	1	1	4.33192e-08	9.13248e+07
0.691214	1	1	1	4.33843e-08	9.14621e+07
0.692214	1	1	1	4.34495e-08	9.15996e+07
0.693214	1	1	1	4.35149e-08	9.17375e+07
0.694214	1	1	1	4.35804e-08	9.18756e+07
0.695214	1	1	1	4.36461e-08	9.2014e+07
0.696214	1	1	1	4.37119e-08	9.21527e+07
0.697214	1	1	1	4.37778e-08	9.22917e+07
0.698214	1	1	1	4.38438e-08	9.24309e+07
0.699214	1	1	1	4.391e-08	9.25705e+07
0.700214	1	1	1	4.39764e-08	9.27104e+07
0.701214	1	1	1	4.40429e-08	9.28505e+07
0.702214	1	1	1	4.41095e-08	9.29909e+07
0.703214	1	1	1	4.41762e-08	9.31317e+07
0.704214	1	1	1	4.42431e-08	9.32727e+07
0.705214	1	1	1	4.43101e-08	9.3414e+07
0.706214	1	1	1	4.43773e-08	9.35556e+07
0.707214	1	1	1	4.44446e-08	9.36975e+07
0.708214	1	1	1	4.45121e-08	9.38397e+07
0.709214	1	1	1	4.45797e-08	9.39822e+07
0.710214	1	1	1	4.46474e-08	9.4125e+07
0.711214	1	1	1	4.47153e-08	9.4268e+07
0.712214	1	1	1	4.47833e-08	9.44114e+07
0.713214	1	1	1	4.48514e-08	9.45551e+07
0.714214	1	1	1	4.49197e-08	9.46991e+07
0.715214	1	1	1	4.49882e-08	9.48434e+07
0.716214	1	1	1	4.50568e-08	9.4988e+07
0.717214	1	1	1	4.51255e-08	9.51329e+07
0.718214	1	1	1	4.51944e-08	9.52781e+07
0.719214	1	1	1	4.52634e-08	9.54236e+07
0.720214	1	1	1	4.53325e-08	9.55694e+07
0.721214	1	1	1	4.54018e-08	9.57155e+07
0.722214	1	1	1	4.54713e-08	9.58619e+07
0.723214	1	1	1	4.55409e-08	9.60086e+07
0.724214	1	1	1	4.56106e-08	9.61556e+07
0.725214	1	1	1	4.56805e-08	9.6303e+07
0.726214	1	1	1	4.57505e-08	9.64506e+07
0.727214	1	1	1	4.58207e-08	9.65986e+07
0.728214	1	1	1	4.58911e-08	9.67468e+07
0.729214	1	1	1	4.59615e-08	9.68954e+07
0.730214	1	1	1	4.60322e-08	9.70443e+07
0.731214	1	1	1	4.61029e-08	9.71935e+07
0.732214	1	1	1	4.61739e-08	9.7343e+07
0.733214	1	1	1	4.62449e-08	9.74929e+07
0.734214	1	1	1	4.63161e-08	9.7643e+07
0.735214	1	1	1	4.63875e-08	9.77935e+07
0.736214	1	1	1	4.6459e-08	9.79443e+07
0.737214	1	1	1	4.65307e-08	9.80954e+07
0.738214	1	1	1	4.66025e-08	9.82468e+07
0.739214	1	1	1	4.66745e-08	9.83985e+07
0.740214	1	1	1	4.67466e-08	9.85506e+07
0.741214	1	1	1	4.68189e-08	9.87029e+07
0.742214	1	1	1	4.68914e-08	9.88556e+07
0.743214	1	1	1	4.69639e-08	9.90087e+07
0.744214	1	1	1	4.70367e-08	9.9162e+07
0.745214	1	1	1	4.71096e-08	9.93157e+07
0.746214	1	1	1	4.71826e-08	9.94697e+07
0.747214	1	1	1	4.72558e-08	9.9624e+07
0.748214	1	1	1	4.73292e-08	9.97787e+07
0.749214	1	1	1	4.74027e-08	9.99336e+07
0.750214	1	1	1	4.74763e-08	1.00089e+08
0.751214	1	1	1	4.75502e-08	1.00245e+08
0.752214	1	1	1	4.76242e-08	1.00401e+08
0.753214	1	1	1	4.76983e-08	1.00557e+08
0.754214	1	1	1	4.77726e-08	1.00713e+08
0.755214	1	1	1	4.7847e-08	1.0087e+08
0.756214	1	1	1	4.79216e-08	1.01028e+08
0.757214	1	1	1	4.79964e-08	1.01185e+08
0.758214	1	1	1	4.80713e-08	1.01343e+08
0.759214	1	1	1	4.81464e-08	1.01502e+08
0.760214	1	1	1	4.82217e-08	1.0166e+08
0.761214	1	1	1	4.82971e-08	1.01819e+08
0.762214	1	1	1	4.83726e-08	1.01978e+08
0.763214	1	1	1	4.84484e-08	1.02138e+08
0.764214	1	1	1	4.85243e-08	1.02298e+08
0.765214	1	1	1	4.86003e-08	1.02458e+08
0.766214	1	1	1	4.86765e-08	1.02619e+08
0.767214	1	1	1	4.87529e-08	1.0278e+08
0.768214	1	1	1	4.88294e-08	1.02941e+08
0.769214	1	1	1	4.89061e-08	1.03103e+08
0.770214	1	1	1	4.8983e-08	1.03265e+08
0.771214	1	1	1	4.906e-08	1.03428e+08
0.772214	1	1	1	4.91372e-08	1.0359e+08
0.773214	1	1	1	4.92146e-08	1.03753e+08
0.774214	1	1	1	4.92921e-08	1.03917e+08
0.775214	1	1	1	4.93698e-08	1.04081e+08
0.776214	1	1	1	4.94476e-08	1.04245e+08
0.777214	1	1	1	4.95256e-08	1.04409e+08
0.778214	1	1	1	4.96038e-08	1.04574e+08
0.779214	1	1	1	4.96822e-08	1.04739e+08
0.780214	1	1	1	4.97607e-08	1.04905e+08
0.781214	1	1	1	4.98394e-08	1.05071e+08
0.782214	1	1	1	4.99183e-08	1.05237e+08
0.783214	1	1	1	4.99973e-08	1.05404e+08
0.784214	1	1	1	5.00765e-08	1.0557e+08
0.785214	1	1	1	5.01558e-08	1.05738e+08
0.786214	1	1	1	5.02354e-08	1.05905e+08
0.787214	1	1	1	5.03151e-08	1.06074e+08
0.788214	1	1	1	5.0395e-08	1.06242e+08
0.789214	1	1	1	5.0475e-08	1.06411e+08
0.790214	1	1	1	5.05552e-08	1.0658e+08
0.791214	1	1	1	5.06356e-08	1.06749e+08
0.792214	1	1	1	5.07162e-08	1.06919e+08
0.793214	1	1	1	5.07969e-08	1.07089e+08
0.794214	1	1	1	5.08779e-08	1.0726e+08
0.795214	1	1	1	5.09589e-08	1.07431e+08
0.796214	1	1	1	5.10402e-08	1.07602e+08
0.797214	1	1	1	5.11216e-08	1.07774e+08
0.798214	1	1	1	5.12033e-08	1.07946e+08
0.799214	1	1	1	5.1285e-08	1.08118e+08
0.800214	1	1	1	5.1367e-08	1.08291e+08
0.801214	1	1	1	5.14491e-08	1.08464e+08
0.802214	1	1	1	5.15315e-08	1.08638e+08
0.803214	1	1	1	5.1614e-08	1.08812e+08
0.804214	1	1	1	5.16966e-08	1.08986e+08
0.805214	1	1	1	5.17795e-08	1.09161e+08
0.806214	1	1	1	5.18625e-08	1.09336e+08
0.807214	1	1	1	5.19457e-08	1.09511e+08
0.808214	1	1	1	5.20291e-08	1.09687e+08
0.809214	1	1	1	5.21127e-08	1.09863e+08
0.810214	1	1	1	5.21964e-08	1.1004e+08
0.811214	1	1	1	5.22804e-08	1.10217e+08
0.812214	1	1	1	5.23645e-08	1.10394e+08
0.813214	1	1	1	5.24488e-08	1.10572e+08
0.814214	1	1	1	5.25333e-08	1.1075e+08
0.815214	1	1	1	5.26179e-08	1.10928e+08
0.816214	1	1	1	5.27028e-08	1.11107e+08
0.817214	1	1	1	5.27878e-08	1.11286e+08
0.818214	1	1	1	5.2873e-08	1.11466e+08
0.819214	1	1	1	5.29584e-08	1.11646e+08
0.820214	1	1	1	5.3044e-08	1.11827e+08
0.821214	1	1	1	5.31298e-08	1.12007e+08
0.822214	1	1	1	5.32157e-08	1.12189e+08
0.823214	1	1	1	5.33018e-08	1.1237e+08
0.824214	1	1	1	5.33882e-08	1.12552e+08
0.825214	1	1	1	5.34747e-08	1.12735e+08
0.826214	1	1	1	5.35614e-08	1.12917e+08
0.827214	1	1	1	5.36483e-08	1.13101e+08
0.828214	1	1	1	5.37354e-08	1.13284e+08
0.829214	1	1	1	5.38226e-08	1.13468e+08
0.830214	1	1	1	5.39101e-08	1.13652e+08
0.831214	1	1	1	5.39977e-08	1.13837e+08
0.832214	1	1	1	5.40856e-08	1.14022e+08
0.833214	1	1	1	5.41736e-08	1.14208e+08
0.834214	1	1	1	5.42618e-08	1.14394e+08
0.835214	1	1	1	5.43503e-08	1.1458e+08
0.836214	1	1	1	5.44389e-08	1.14767e+08
0.837214	1	1	1	5.45277e-08	1.14954e+08
0.838214	1	1	1	5.46167e-08	1.15142e+08
0.839214	1	1	1	5.47058e-08	1.1533e+08
0.840214	1	1	1	5.47952e-08	1.15518e+08
0.841214	1	1	1	5.48848e-08	1.15707e+08
0.842214	1	1	1	5.49746e-08	1.15897e+08
0.843214	1	1	1	5.50645e-08	1.16086e+08
0.844214	1	1	1	5.51547e-08	1.16276e+08
0.845214	1	1	1	5.52451e-08	1.16467e+08
0.846214	1	1	1	5.53356e-08	1.16658e+08
0.847214	1	1	1	5.54264e-08	1.16849e+08
0.848214	1	1	1	5.55173e-08	1.17041e+08
0.849214	1	1	1	5.56085e-08	1.17233e+08
0.850214	1	1	1	5.56999e-08	1.17426e+08
0.851214	1	1	1	5.57914e-08	1.17619e+08
0.852214	1	1	1	5.58832e-08	1.17812e+08
0.853214	1	1	1	5.59751e-08	1.18006e+08
0.854214	1	1	1	5.60673e-08	1.182e+08
0.855214	1	1	1	5.61596e-08	1.18395e+08
0.856214	1	1	1	5.62522e-08	1.1859e+08
0.857214	1	1	1	5.6345e-08	1.18786e+08
0.858214	1	1	1	5.64379e-08	1.18982e+08
0.859214	1	1	1	5.65311e-08	1.19178e+08
0.860214	1	1	1	5.66245e-08	1.19375e+08
0.861214	1	1	1	5.6718e-08	1.19572e+08
0.862214	1	1	1	5.68118e-08	1.1977e+08
0.863214	1	1	1	5.69058e-08	1.19968e+08
0.864214	1	1	1	5.7e-08	1.20167e+08
0.865214	1	1	1	5.70944e-08	1.20366e+08
0.866214	1	1	1	5.7189e-08	1.20565e+08
0.867214	1	1	1	5.72838e-08	1.20765e+08
0.868214	1	1	1	5.73789e-08	1.20965e+08
0.869214	1	1	1	5.74741e-08	1.21166e+08
0.870214	1	1	1	5.75696e-08	1.21367e+08
0.871214	1	1	1	5.76652e-08	1.21569e+08
0.872214	1	1	1	5.77611e-08	1.21771e+08
0.873214	1	1	1	5.78571e-08	1.21974e+08
0.874214	1	1	1	5.79534e-08	1.22177e+08
0.875214	1	1	1	5.80499e-08	1.2238e+08
0.876214	1	1	1	5.81466e-08	1.22584e+08
0.877214	1	1	1	5.82436e-08	1.22788e+08
0.878214	1	1	1	5.83407e-08	1.22993e+08
0.879214	1	1	1	5.84381e-08	1.23198e+08
0.880214	1	1	1	5.85356e-08	1.23404e+08
0.881214	1	1	1	5.86334e-08	1.2361e+08
0.882214	1	1	1	5.87314e-08	1.23817e+08
0.883214	1	1	1	5.88296e-08	1.24024e+08
0.884214	1	1	1	5.8928e-08	1.24231e+08
0.885214	1	1	1	5.90267e-08	1.24439e+08
0.886214	1	1	1	5.91255e-08	1.24648e+08
0.887214	1	1	1	5.92246e-08	1.24856e+08
0.888214	1	1	1	5.93239e-08	1.25066e+08
0.889214	1	1	1	5.94234e-08	1.25276e+08
0.890214	1	1	1	5.95232e-08	1.25486e+08
0.891214	1	1	1	5.96231e-08	1.25697e+08
0.892214	1	1	1	5.97233e-08	1.25908e+08
0.893214	1	1	1	5.98237e-08	1.26119e+08
0.894214	1	1	1	5.99243e-08	1.26332e+08
0.895214	1	1	1	6.00252e-08	1.26544e+08
0.896214	1	1	1	6.01263e-08	1.26757e+08
0.897214	1	1	1	6.02276e-08	1.26971e+08
0.898214	1	1	1	6.03291e-08	1.27185e+08
0.899214	1	1	1	6.04308e-08	1.27399e+08
0.900214	1	1	1	6.05328e-08	1.27614e+08
0.901214	1	1	1	6.0635e-08	1.2783e+08
0.902214	1	1	1	6.07374e-08	1.28046e+08
0.903214	1	1	1	6.084e-08	1.28262e+08
0.904214	1	1	1	6.09429e-08	1.28479e+08
0.905214	1	1	1	6.1046e-08	1.28696e+08
0.906214	1	1	1	6.11493e-08	1.28914e+08
0.907214	1	1	1	6.12529e-08	1.29132e+08
0.908214	1	1	1	6.13567e-08	1.29351e+08
0.909214	1	1	1	6.14607e-08	1.2957e+08
0.910214	1	1	1	6.15649e-08	1.2979e+08
0.911214	1	1	1	6.16694e-08	1.3001e+08
0.912214	1	1	1	6.17741e-08	1.30231e+08
0.913214	1	1	1	6.1879e-08	1.30452e+08
0.914214	1	1	1	6.19842e-08	1.30674e+08
0.915214	1	1	1	6.20896e-08	1.30896e+08
0.916214	1	1	1	6.21953e-08	1.31119e+08
0.917214	1	1	1	6.23011e-08	1.31342e+08
0.918214	1	1	1	6.24072e-08	1.31566e+08
0.919214	1	1	1	6.25136e-08	1.3179e+08
0.920214	1	1	1	6.26202e-08	1.32015e+08
0.921214	1	1	1	6.2727e-08	1.3224e+08
0.922214	1	1	1	6.2834e-08	1.32466e+08
0.923214	1	1	1	6.29413e-08	1.32692e+08
0.924214	1	1	1	6.30489e-08	1.32919e+08
0.925214	1	1	1	6.31566e-08	1.33146e+08
0.926214	1	1	1	6.32646e-08	1.33374e+08
0.927214	1	1	1	6.33729e-08	1.33602e+08
0.928214	1	1	1	6.34814e-08	1.3383e+08
0.929214	1	1	1	6.35901e-08	1.3406e+08
0.930214	1	1	1	6.36991e-08	1.34289e+08
0.931214	1	1	1	6.38083e-08	1.3452e+08
0.932214	1	1	1	6.39177e-08	1.3475e+08
0.933214	1	1	1	6.40274e-08	1.34982e+08
0.934214	1	1	1	6.41374e-08	1.35213e+08
0.935214	1	1	1	6.42476e-08	1.35446e+08
0.936214	1	1	1	6.4358e-08	1.35679e+08
0.937214	1	1	1	6.44687e-08	1.35912e+08
0.938214	1	1	1	6.45796e-08	1.36146e+08
0.939214	1	1	1	6.46908e-08	1.3638e+08
0.940214	1	1	1	6.48022e-08	1.36615e+08
0.941214	1	1	1	6.49139e-08	1.3685e+08
0.942214	1	1	1	6.50258e-08	1.37086e+08
0.943214	1	1	1	6.51379e-08	1.37323e+08
0.944214	1	1	1	6.52504e-08	1.3756e+08
0.945214	1	1	1	6.5363e-08	1.37797e+08
0.946214	1	1	1	6.54759e-08	1.38035e+08
0.947214	1	1	1	6.55891e-08	1.38274e+08
0.948214	1	1	1	6.57025e-08	1.38513e+08
0.949214	1	1	1	6.58162e-08	1.38753e+08
0.950214	1	1	1	6.59301e-08	1.38993e+08
0.951214	1	1	1	6.60443e-08	1.39234e+08
0.952214	1	1	1	6.61587e-08	1.39475e+08
0.953214	1	1	1	6.62734e-08	1.39717e+08
0.954214	1	1	1	6.63884e-08	1.39959e+08
0.955214	1	1	1	6.65036e-08	1.40202e+08
0.956214	1	1	1	6.6619e-08	1.40445e+08
0.957214	1	1	1	6.67347e-08	1.40689e+08
0.958214	1	1	1	6.68507e-08	1.40934e+08
0.959214	1	1	1	6.69669e-08	1.41179e+08
0.960214	1	1	1	6.70834e-08	1.41424e+08
0.961214	1	1	1	6.72002e-08	1.4167e+08
0.962214	1	1	1	6.73172e-08	1.41917e+08
0.963214	1	1	1	6.74345e-08	1.42164e+08
0.964214	1	1	1	6.7552e-08	1.42412e+08
0.965214	1	1	1	6.76698e-08	1.4266e+08
0.966214	1	1	1	6.77878e-08	1.42909e+08
0.967214	1	1	1	6.79062e-08	1.43159e+08
0.968214	1	1	1	6.80247e-08	1.43409e+08
0.969214	1	1	1	6.81436e-08	1.43659e+08
0.970214	1	1	1	6.82627e-08	1.4391e+08
0.971214	1	1	1	6.83821e-08	1.44162e+08
0.972214	1	1	1	6.85017e-08	1.44414e+08
0.973214	1	1	1	6.86216e-08	1.44667e+08
0.974214	1	1	1	6.87418e-08	1.4492e+08
0.975214	1	1	1	6.88623e-08	1.45174e+08
0.976214	1	1	1	6.8983e-08	1.45429e+08
0.977214	1	1	1	6.9104e-08	1.45684e+08
0.978214	1	1	1	6.92252e-08	1.4594e+08
0.979214	1	1	1	6.93467e-08	1.46196e+08
0.980214	1	1	1	6.94685e-08	1.46453e+08
0.981214	1	1	1	6.95906e-08	1.4671e+08
0.982214	1	1	1	6.97129e-08	1.46968e+08
0.983214	1	1	1	6.98356e-08	1.47226e+08
0.984214	1	1	1	6.99584e-08	1.47485e+08
0.985214	1	1	1	7.00816e-08	1.47745e+08
0.986214	1	1	1	7.0205e-08	1.48005e+08
0.987214	1	1	1	7.03287e-08	1.48266e+08
0.988214	1	1	1	7.04527e-08	1.48527e+08
0.989214	1	1	1	7.0577e-08	1.48789e+08
0.990214	1	1	1	7.07015e-08	1.49052e+08
0.991214	1	1	1	7.08264e-08	1.49315e+08
0.992214	1	1	1	7.09515e-08	1.49579e+08
0.993214	1	1	1	7.10768e-08	1.49843e+08
0.994214	1	1	1	7.12025e-08	1.50108e+08
0.995214	1	1	1	7.13284e-08	1.50374e+08
0.996214	1	1	1	7.14546e-08	1.5064e+08
0.997214	1	1	1	7.15811e-08	1.50906e+08
0.998214	1	1	1	7.17079e-08	1.51174e+08
0.999214	1	1	1	7.1835e-08	1.51441e+08
