% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	0.25	1	1	3	3	38	81333	38	81333	0.003	0	0.003	0.003	2140.34	343.098	81	2196	
0	0.25	1	2	7	3	38	81333	38	81333	0.003	0	0.003	0.003	2140.34	343.098	81	2196	
0	0.25	1	3	2	3	38	81333	38	81333	0.003	0	0.003	0.003	2140.34	343.098	81	2196	
0	0.25	1	4	4	3	38	81333	38	81333	0.003	0	0.003	0.003	2140.34	343.098	81	2196	
0	0.25	1	5	1	3	39	81414	38	79218	0.003	0	0.003	0.003	2084.68	478.612	81	2196	
0	0.25	1	6	8	3	38	81333	37	79137	0.003	0	0.003	0.003	2138.84	347.704	81	2196	
0.25	0.5	1	1	3	3	42	92232	42	92232	0.003	0	0.003	0.003	2196	0	2196	2196	
0.25	0.5	1	2	7	3	42	92232	41	90036	0.003	0	0.003	0.003	2196	0	2196	2196	
0.25	0.5	1	3	2	3	42	92232	42	92232	0.003	0	0.003	0.003	2196	0	2196	2196	
0.25	0.5	1	4	4	3	42	92232	41	90036	0.003	0	0.003	0.003	2196	0	2196	2196	
0.25	0.5	1	5	1	3	41	90036	42	92232	0.003	0	0.003	0.003	2196	0	2196	2196	
0.25	0.5	1	6	8	3	41	90036	42	92232	0.003	0	0.003	0.003	2196	0	2196	2196	
0.5	0.75	1	1	3	3	42	92232	41	90036	0.003	0	0.003	0.003	2196	0	2196	2196	
0.5	0.75	1	2	7	3	41	90036	42	92232	0.003	0	0.003	0.003	2196	0	2196	2196	
0.5	0.75	1	3	2	3	42	92232	41	90036	0.003	0	0.003	0.003	2196	0	2196	2196	
0.5	0.75	1	4	4	3	41	90036	42	92232	0.003	0	0.003	0.003	2196	0	2196	2196	
0.5	0.75	1	5	1	3	42	92232	42	92232	0.003	0	0.003	0.003	2196	0	2196	2196	
0.5	0.75	1	6	8	3	42	92232	42	92232	0.003	0	0.003	0.003	2196	0	2196	2196	
0.75	1	1	1	3	3	41	90036	42	92232	0.003	0	0.003	0.003	2196	0	2196	2196	
0.75	1	1	2	7	3	42	92232	42	92232	0.003	0	0.003	0.003	2196	0	2196	2196	
0.75	1	1	3	2	3	41	90036	42	92232	0.003	0	0.003	0.003	2196	0	2196	2196	
0.75	1	1	4	4	3	42	92232	42	92232	0.003	0	0.003	0.003	2196	0	2196	2196	
0.75	1	1	5	1	3	42	92232	41	90036	0.003	0	0.003	0.003	2196	0	2196	2196	
0.75	1	1	6	8	3	42	92232	41	90036	0.003	0	0.003	0.003	2196	0	2196	2196	
