% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	0.25	1	1	3	3	222	80312	218	78820	0.00471429	0	0.00471429	0.00471429	361.56	62.9584	11	373	
0	0.25	1	2	7	3	217	78407	213	76915	0.00471429	0	0.00471429	0.00471429	361.103	64.6895	11	373	
0	0.25	1	3	2	3	222	80312	218	78820	0.00471429	0	0.00471429	0.00471429	361.56	62.9584	11	373	
0	0.25	1	4	4	3	222	80312	218	78820	0.00471429	0	0.00471429	0.00471429	361.56	62.9584	11	373	
0	0.25	1	5	1	3	222	80312	218	78820	0.00471429	0	0.00471429	0.00471429	361.56	62.9584	11	373	
0	0.25	1	6	8	3	217	78407	213	76915	0.00471429	0	0.00471429	0.00471429	361.103	64.6895	11	373	
0.25	0.5	1	1	3	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.25	0.5	1	2	7	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.25	0.5	1	3	2	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.25	0.5	1	4	4	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.25	0.5	1	5	1	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.25	0.5	1	6	8	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.5	0.75	1	1	3	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.5	0.75	1	2	7	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.5	0.75	1	3	2	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.5	0.75	1	4	4	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.5	0.75	1	5	1	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.5	0.75	1	6	8	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.75	1	1	1	3	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.75	1	1	2	7	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.75	1	1	3	2	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.75	1	1	4	4	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.75	1	1	5	1	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
0.75	1	1	6	8	3	250	93250	250	93250	0.00471429	0	0.00471429	0.00471429	373	0	373	373	
